,source,true,tokenized_source,tokenized_true,source_likelihood,true_likelihood
1028,клиенту рассказали занятную историю и посулили щастья в ближайшем будущем,клиенту рассказали занятную историю и посулили счастья в ближайшем будущем,"['клиенту', 'рассказали', 'занятную', 'историю', 'и', 'посулили', 'щастья', 'в', 'ближайшем', 'будущем']","['клиенту', 'рассказали', 'занятную', 'историю', 'и', 'посулили', 'счастья', 'в', 'ближайшем', 'будущем']",-106.65189861074573,-90.71308296460163
1029,канечно тез мужиков крыша поедет,конечно без мужиков крыша поедет,"['канечно', 'тез', 'мужиков', 'крыша', 'поедет']","['конечно', 'без', 'мужиков', 'крыша', 'поедет']",-98.11916832175518,-70.03342418956393
1030,а воопще сам празник прошел очень здорово в тесном кругу друзей в боулинге,а вообще сам праздник прошел очень здорово в тесном кругу друзей в боулинге,"['а', 'воопще', 'сам', 'празник', 'прошел', 'очень', 'здорово', 'в', 'тесном', 'кругу', 'друзей', 'в', 'боулинге']","['а', 'вообще', 'сам', 'праздник', 'прошел', 'очень', 'здорово', 'в', 'тесном', 'кругу', 'друзей', 'в', 'боулинге']",-107.9363448188236,-78.85112984561249
1031,еще один фоторепортаж с нлмк в большей степени посвященный непосредственно процессу производства чем,еще один фоторепортаж с нлмк в большей степени посвященный непосредственно процессу производства чем,"['еще', 'один', 'фоторепортаж', 'с', 'нлмк', 'в', 'большей', 'степени', 'посвященный', 'непосредственно', 'процессу', 'производства', 'чем']","['еще', 'один', 'фоторепортаж', 'с', 'нлмк', 'в', 'большей', 'степени', 'посвященный', 'непосредственно', 'процессу', 'производства', 'чем']",-125.76809344755338,-125.76809344755338
1032,все хоршо что хорошо кончается,все хорошо что хорошо кончается,"['все', 'хоршо', 'что', 'хорошо', 'кончается']","['все', 'хорошо', 'что', 'хорошо', 'кончается']",-64.38186707055786,-44.355160116475126
1034,мы познокомились в университете в финляндии восем лет назад,мы познакомились в университете в финляндии восемь лет назад,"['мы', 'познокомились', 'в', 'университете', 'в', 'финляндии', 'восем', 'лет', 'назад']","['мы', 'познакомились', 'в', 'университете', 'в', 'финляндии', 'восемь', 'лет', 'назад']",-87.58520552613183,-55.75251508593782
1036,как бы банально это ни звучало но мы действительно живем в век доступных и развитых интернет-технологий которые с каждым днем меняют нашу жизнь,как бы банально это ни звучало но мы действительно живем в век доступных и развитых интернет-технологий которые с каждым днем меняют нашу жизнь,"['как', 'бы', 'банально', 'это', 'ни', 'звучало', 'но', 'мы', 'действительно', 'живем', 'в', 'век', 'доступных', 'и', 'развитых', 'интернет-технологий', 'которые', 'с', 'каждым', 'днем', 'меняют', 'нашу', 'жизнь']","['как', 'бы', 'банально', 'это', 'ни', 'звучало', 'но', 'мы', 'действительно', 'живем', 'в', 'век', 'доступных', 'и', 'развитых', 'интернет-технологий', 'которые', 'с', 'каждым', 'днем', 'меняют', 'нашу', 'жизнь']",-98.04010992242104,-98.04010992242104
1037,что-то происходит последние две недели и происходит что-то хорошее какое-то обновление во всех сферах жизни,что-то происходит последние две недели и происходит что-то хорошее какое-то обновление во всех сферах жизни,"['что-то', 'происходит', 'последние', 'две', 'недели', 'и', 'происходит', 'что-то', 'хорошее', 'какое-то', 'обновление', 'во', 'всех', 'сферах', 'жизни']","['что-то', 'происходит', 'последние', 'две', 'недели', 'и', 'происходит', 'что-то', 'хорошее', 'какое-то', 'обновление', 'во', 'всех', 'сферах', 'жизни']",-73.57031764163908,-73.57031764163908
1038,снег отлично утоптан и укатан на снегоходах так что лыжы в рюкзак и вперед пехом,снег отлично утоптан и укатан на снегоходах так что лыжи в рюкзак и вперед пехом,"['снег', 'отлично', 'утоптан', 'и', 'укатан', 'на', 'снегоходах', 'так', 'что', 'лыжы', 'в', 'рюкзак', 'и', 'вперед', 'пехом']","['снег', 'отлично', 'утоптан', 'и', 'укатан', 'на', 'снегоходах', 'так', 'что', 'лыжи', 'в', 'рюкзак', 'и', 'вперед', 'пехом']",-158.38588359211698,-143.39249881710512
1039,пока планирую до середины сентября это делать потом уже холодно будет,пока планирую до середины сентября это делать потом уже холодно будет,"['пока', 'планирую', 'до', 'середины', 'сентября', 'это', 'делать', 'потом', 'уже', 'холодно', 'будет']","['пока', 'планирую', 'до', 'середины', 'сентября', 'это', 'делать', 'потом', 'уже', 'холодно', 'будет']",-73.33545884545327,-73.33545884545327
1040,странно как много в моей жизне связано с именем анна,странно как много в моей жизни связано с именем анна,"['странно', 'как', 'много', 'в', 'моей', 'жизне', 'связано', 'с', 'именем', 'анна']","['странно', 'как', 'много', 'в', 'моей', 'жизни', 'связано', 'с', 'именем', 'анна']",-77.600864246753,-68.9333794533664
1041,как приятно в выходной день встать на весы увидеть отклонение стрелки влево и с воодушевлением отправиться за обновками,как приятно в выходной день встать на весы увидеть отклонение стрелки влево и с воодушевлением отправиться за обновками,"['как', 'приятно', 'в', 'выходной', 'день', 'встать', 'на', 'весы', 'увидеть', 'отклонение', 'стрелки', 'влево', 'и', 'с', 'воодушевлением', 'отправиться', 'за', 'обновками']","['как', 'приятно', 'в', 'выходной', 'день', 'встать', 'на', 'весы', 'увидеть', 'отклонение', 'стрелки', 'влево', 'и', 'с', 'воодушевлением', 'отправиться', 'за', 'обновками']",-128.5114185261984,-128.5114185261984
1042,такое чудо я до этого видел только однажды но когда я пришел в это же место еще раз мне сказали что этого мастера уволили так как пока она нарисует одного другие успевают подстричь троих,такое чудо я до этого видел только однажды но когда я пришел в это же место еще раз мне сказали что этого мастера уволили так как пока она нарисует одного другие успевают подстричь троих,"['такое', 'чудо', 'я', 'до', 'этого', 'видел', 'только', 'однажды', 'но', 'когда', 'я', 'пришел', 'в', 'это', 'же', 'место', 'еще', 'раз', 'мне', 'сказали', 'что', 'этого', 'мастера', 'уволили', 'так', 'как', 'пока', 'она', 'нарисует', 'одного', 'другие', 'успевают', 'подстричь', 'троих']","['такое', 'чудо', 'я', 'до', 'этого', 'видел', 'только', 'однажды', 'но', 'когда', 'я', 'пришел', 'в', 'это', 'же', 'место', 'еще', 'раз', 'мне', 'сказали', 'что', 'этого', 'мастера', 'уволили', 'так', 'как', 'пока', 'она', 'нарисует', 'одного', 'другие', 'успевают', 'подстричь', 'троих']",-225.26857338720086,-225.26857338720086
1043,а смирение прежде всего состоит как мне кажется в том что человек совершает очень мужественный поступок,а смирение прежде всего состоит как мне кажется в том что человек совершает очень мужественный поступок,"['а', 'смирение', 'прежде', 'всего', 'состоит', 'как', 'мне', 'кажется', 'в', 'том', 'что', 'человек', 'совершает', 'очень', 'мужественный', 'поступок']","['а', 'смирение', 'прежде', 'всего', 'состоит', 'как', 'мне', 'кажется', 'в', 'том', 'что', 'человек', 'совершает', 'очень', 'мужественный', 'поступок']",-79.98968067348036,-79.98968067348036
1044,меня сразу тошнить там начинает где они откапали дезинфекцию с таким чудовищным запахом непонятно,меня сразу тошнить там начинает где они откопали дезинфекцию с таким чудовищным запахом непонятно,"['меня', 'сразу', 'тошнить', 'там', 'начинает', 'где', 'они', 'откапали', 'дезинфекцию', 'с', 'таким', 'чудовищным', 'запахом', 'непонятно']","['меня', 'сразу', 'тошнить', 'там', 'начинает', 'где', 'они', 'откопали', 'дезинфекцию', 'с', 'таким', 'чудовищным', 'запахом', 'непонятно']",-147.98178744728585,-132.1324794124682
1045,а вед представители аппозиции много лет уверяли еврокомиссаров в том что нашему президенту нельзя доверять,а ведь представители оппозиции много лет уверяли еврокомиссаров в том что нашему президенту нельзя доверять,"['а', 'вед', 'представители', 'аппозиции', 'много', 'лет', 'уверяли', 'еврокомиссаров', 'в', 'том', 'что', 'нашему', 'президенту', 'нельзя', 'доверять']","['а', 'ведь', 'представители', 'оппозиции', 'много', 'лет', 'уверяли', 'еврокомиссаров', 'в', 'том', 'что', 'нашему', 'президенту', 'нельзя', 'доверять']",-133.5115855533615,-114.03823362729105
1046,он не менее тетки ошарашен взирает на меня как на кентервильское приведение,он не менее тетки ошарашен взирает на меня как на кентервильское привидение,"['он', 'не', 'менее', 'тетки', 'ошарашен', 'взирает', 'на', 'меня', 'как', 'на', 'кентервильское', 'приведение']","['он', 'не', 'менее', 'тетки', 'ошарашен', 'взирает', 'на', 'меня', 'как', 'на', 'кентервильское', 'привидение']",-117.7073018075503,-117.56773734275474
1047,на разработку и проведение кампании победителю конкурса отводится 90 дней,на разработку и проведение кампании победителю конкурса отводится 90 дней,"['на', 'разработку', 'и', 'проведение', 'кампании', 'победителю', 'конкурса', 'отводится', '90', 'дней']","['на', 'разработку', 'и', 'проведение', 'кампании', 'победителю', 'конкурса', 'отводится', '90', 'дней']",-92.06908659726362,-92.06908659726362
1049,но ведь если так то значит у него нет никаких чувств прально,но ведь если так то значит у него нет никаких чувств правильно,"['но', 'ведь', 'если', 'так', 'то', 'значит', 'у', 'него', 'нет', 'никаких', 'чувств', 'прально']","['но', 'ведь', 'если', 'так', 'то', 'значит', 'у', 'него', 'нет', 'никаких', 'чувств', 'правильно']",-79.4597420837799,-64.74747469787759
1050,привет старик это кто тебе так насалил,привет старик это кто тебе так насолил,"['привет', 'старик', 'это', 'кто', 'тебе', 'так', 'насалил']","['привет', 'старик', 'это', 'кто', 'тебе', 'так', 'насолил']",-66.70582161026161,-64.64575850322335
1051,на самый поверхностный взгляд чесно говоря даже лучшие из прочитанных стихов кажутся изрядно вторичными,на самый поверхностный взгляд честно говоря даже лучшие из прочитанных стихов кажутся изрядно вторичными,"['на', 'самый', 'поверхностный', 'взгляд', 'чесно', 'говоря', 'даже', 'лучшие', 'из', 'прочитанных', 'стихов', 'кажутся', 'изрядно', 'вторичными']","['на', 'самый', 'поверхностный', 'взгляд', 'честно', 'говоря', 'даже', 'лучшие', 'из', 'прочитанных', 'стихов', 'кажутся', 'изрядно', 'вторичными']",-125.85664735856912,-117.91741879857963
1052,горо миядзаки наш недоделанный умудрился все достоинства мультфильмов своего отца превратить в недостатки,горо миядзаки наш недоделанный умудрился все достоинства мультфильмов своего отца превратить в недостатки,"['горо', 'миядзаки', 'наш', 'недоделанный', 'умудрился', 'все', 'достоинства', 'мультфильмов', 'своего', 'отца', 'превратить', 'в', 'недостатки']","['горо', 'миядзаки', 'наш', 'недоделанный', 'умудрился', 'все', 'достоинства', 'мультфильмов', 'своего', 'отца', 'превратить', 'в', 'недостатки']",-167.16134067715112,-167.16134067715112
1053,первый же кадр снаряд русофобии ковалев досадует что распространено мнение будто русскому народу нужен абсолютный хозяин так сергей адамович понимает выражение сильная рука,первый же кадр снаряд русофобии ковалев досадует что распространено мнение будто русскому народу нужен абсолютный хозяин так сергей адамович понимает выражение сильная рука,"['первый', 'же', 'кадр', 'снаряд', 'русофобии', 'ковалев', 'досадует', 'что', 'распространено', 'мнение', 'будто', 'русскому', 'народу', 'нужен', 'абсолютный', 'хозяин', 'так', 'сергей', 'адамович', 'понимает', 'выражение', 'сильная', 'рука']","['первый', 'же', 'кадр', 'снаряд', 'русофобии', 'ковалев', 'досадует', 'что', 'распространено', 'мнение', 'будто', 'русскому', 'народу', 'нужен', 'абсолютный', 'хозяин', 'так', 'сергей', 'адамович', 'понимает', 'выражение', 'сильная', 'рука']",-285.58986519289704,-285.58986519289704
1054,и да кстати нас девушек вовсе не обязательно поздравлять,и да кстати нас девушек вовсе не обязательно поздравлять,"['и', 'да', 'кстати', 'нас', 'девушек', 'вовсе', 'не', 'обязательно', 'поздравлять']","['и', 'да', 'кстати', 'нас', 'девушек', 'вовсе', 'не', 'обязательно', 'поздравлять']",-76.72704326356639,-76.72704326356639
1056,боюсь свалиться за кресло в процессе этих своих раскопок а откапала проигрыватель-катушечник,боюсь свалиться за кресло в процессе этих своих раскопок а откопала проигрыватель-катушечник,"['боюсь', 'свалиться', 'за', 'кресло', 'в', 'процессе', 'этих', 'своих', 'раскопок', 'а', 'откапала', 'проигрыватель-катушечник']","['боюсь', 'свалиться', 'за', 'кресло', 'в', 'процессе', 'этих', 'своих', 'раскопок', 'а', 'откопала', 'проигрыватель-катушечник']",-136.24290691949653,-125.94421303303079
1057,поскольку я часто хожу в магазин перекресток у меня уже образовался длинный список товаров и торговых марок к которым я испытываю непобедимое отвращение,поскольку я часто хожу в магазин перекресток у меня уже образовался длинный список товаров и торговых марок к которым я испытываю непобедимое отвращение,"['поскольку', 'я', 'часто', 'хожу', 'в', 'магазин', 'перекресток', 'у', 'меня', 'уже', 'образовался', 'длинный', 'список', 'товаров', 'и', 'торговых', 'марок', 'к', 'которым', 'я', 'испытываю', 'непобедимое', 'отвращение']","['поскольку', 'я', 'часто', 'хожу', 'в', 'магазин', 'перекресток', 'у', 'меня', 'уже', 'образовался', 'длинный', 'список', 'товаров', 'и', 'торговых', 'марок', 'к', 'которым', 'я', 'испытываю', 'непобедимое', 'отвращение']",-149.5724818269279,-149.5724818269279
1058,надо всегда идти дальше если того требует сердце разум или что-то там еще внутри еще раз удачи,надо всегда идти дальше если того требует сердце разум или что-то там еще внутри еще раз удачи,"['надо', 'всегда', 'идти', 'дальше', 'если', 'того', 'требует', 'сердце', 'разум', 'или', 'что-то', 'там', 'еще', 'внутри', 'еще', 'раз', 'удачи']","['надо', 'всегда', 'идти', 'дальше', 'если', 'того', 'требует', 'сердце', 'разум', 'или', 'что-то', 'там', 'еще', 'внутри', 'еще', 'раз', 'удачи']",-139.44954547785377,-139.44954547785377
1059,если чтото гдето у когото не работает в компе то он это починит,если что-то где-то у кого-то не работает в компе то он это починит,"['если', 'чтото', 'гдето', 'у', 'когото', 'не', 'работает', 'в', 'компе', 'то', 'он', 'это', 'починит']","['если', 'что-то', 'где-то', 'у', 'кого-то', 'не', 'работает', 'в', 'компе', 'то', 'он', 'это', 'починит']",-84.96274561422562,-73.81780244399818
1062,сегодня встречался с архитектором который будет заниматся отводом земли и строительстовом церкви,сегодня встречался с архитектором который будет заниматься отводом земли и строительством церкви,"['сегодня', 'встречался', 'с', 'архитектором', 'который', 'будет', 'заниматся', 'отводом', 'земли', 'и', 'строительстовом', 'церкви']","['сегодня', 'встречался', 'с', 'архитектором', 'который', 'будет', 'заниматься', 'отводом', 'земли', 'и', 'строительством', 'церкви']",-107.29776329115062,-94.8752408656029
1063,для ландшафтного дизайна приглашались лучшие мастера и они же ну или их потомки занимались той частью где в определенном порядке высажены деревья подаренные каждое в свое время тому или иному папе,для ландшафтного дизайна приглашались лучшие мастера и они же ну или их потомки занимались той частью где в определенном порядке высажены деревья подаренные каждое в свое время тому или иному папе,"['для', 'ландшафтного', 'дизайна', 'приглашались', 'лучшие', 'мастера', 'и', 'они', 'же', 'ну', 'или', 'их', 'потомки', 'занимались', 'той', 'частью', 'где', 'в', 'определенном', 'порядке', 'высажены', 'деревья', 'подаренные', 'каждое', 'в', 'свое', 'время', 'тому', 'или', 'иному', 'папе']","['для', 'ландшафтного', 'дизайна', 'приглашались', 'лучшие', 'мастера', 'и', 'они', 'же', 'ну', 'или', 'их', 'потомки', 'занимались', 'той', 'частью', 'где', 'в', 'определенном', 'порядке', 'высажены', 'деревья', 'подаренные', 'каждое', 'в', 'свое', 'время', 'тому', 'или', 'иному', 'папе']",-220.10375685424668,-220.10375685424668
1064,жизнь это попрежнему американские горки но теперь тебе удалось забраться в вагонетку вместо того чтобы лежать на рельсах,жизнь это по-прежнему американские горки но теперь тебе удалось забраться в вагонетку вместо того чтобы лежать на рельсах,"['жизнь', 'это', 'попрежнему', 'американские', 'горки', 'но', 'теперь', 'тебе', 'удалось', 'забраться', 'в', 'вагонетку', 'вместо', 'того', 'чтобы', 'лежать', 'на', 'рельсах']","['жизнь', 'это', 'по-прежнему', 'американские', 'горки', 'но', 'теперь', 'тебе', 'удалось', 'забраться', 'в', 'вагонетку', 'вместо', 'того', 'чтобы', 'лежать', 'на', 'рельсах']",-120.46979072712905,-119.94407106348903
1066,думаю в понидельник мы увидемся но надеюсь что в последний раз,думаю в понедельник мы увидимся но надеюсь что в последний раз,"['думаю', 'в', 'понидельник', 'мы', 'увидемся', 'но', 'надеюсь', 'что', 'в', 'последний', 'раз']","['думаю', 'в', 'понедельник', 'мы', 'увидимся', 'но', 'надеюсь', 'что', 'в', 'последний', 'раз']",-76.51785416042152,-47.95779221335789
1067,windows communication foundation серебряная пуля для распределенных приложений на платформе microsoft,windows communication foundation серебряная пуля для распределенных приложений на платформе microsoft,"['windows', 'communication', 'foundation', 'серебряная', 'пуля', 'для', 'распределенных', 'приложений', 'на', 'платформе', 'microsoft']","['windows', 'communication', 'foundation', 'серебряная', 'пуля', 'для', 'распределенных', 'приложений', 'на', 'платформе', 'microsoft']",-127.49936523744198,-127.49936523744198
1068,незначительно разочаровало неимение bluetooth помощи,незначительно разочаровало неимение bluetooth помощи,"['незначительно', 'разочаровало', 'неимение', 'bluetooth', 'помощи']","['незначительно', 'разочаровало', 'неимение', 'bluetooth', 'помощи']",-107.15247023382018,-107.15247023382018
1069,я полюбому поеду к сестре в калифорнию она туда переселилась на время,я по-любому поеду к сестре в калифорнию она туда переселилась на время,"['я', 'полюбому', 'поеду', 'к', 'сестре', 'в', 'калифорнию', 'она', 'туда', 'переселилась', 'на', 'время']","['я', 'по-любому', 'поеду', 'к', 'сестре', 'в', 'калифорнию', 'она', 'туда', 'переселилась', 'на', 'время']",-100.78523608550884,-94.17038937018299
1070,ну и что вы думаете однажды брат катаясь на велике остановился около дома а там мальчик старше его на 3 года попросил его прокатится,ну и что вы думаете однажды брат катаясь на велике остановился около дома а там мальчик старше его на 3 года попросил его прокатиться,"['ну', 'и', 'что', 'вы', 'думаете', 'однажды', 'брат', 'катаясь', 'на', 'велике', 'остановился', 'около', 'дома', 'а', 'там', 'мальчик', 'старше', 'его', 'на', '3', 'года', 'попросил', 'его', 'прокатится']","['ну', 'и', 'что', 'вы', 'думаете', 'однажды', 'брат', 'катаясь', 'на', 'велике', 'остановился', 'около', 'дома', 'а', 'там', 'мальчик', 'старше', 'его', 'на', '3', 'года', 'попросил', 'его', 'прокатиться']",-143.18690617453112,-137.90355523025323
1071,и хочется востановить доверие своим инстинктам и интуиции,и хочется восстановить доверие своим инстинктам и интуиции,"['и', 'хочется', 'востановить', 'доверие', 'своим', 'инстинктам', 'и', 'интуиции']","['и', 'хочется', 'восстановить', 'доверие', 'своим', 'инстинктам', 'и', 'интуиции']",-78.87683728081207,-74.0808118649846
1072,вы мне сначала должны вынести весь мозг выжать все соки вытрепать все нервы со своими заебами а потом я должна мило улыбнуться в ответ на эти взгляды кота из шрека мол спасибо тебе за все,вы мне сначала должны вынести весь мозг выжать все соки вытрепать все нервы со своими заебами а потом я должна мило улыбнуться в ответ на эти взгляды кота из шрека мол спасибо тебе за все,"['вы', 'мне', 'сначала', 'должны', 'вынести', 'весь', 'мозг', 'выжать', 'все', 'соки', 'вытрепать', 'все', 'нервы', 'со', 'своими', 'заебами', 'а', 'потом', 'я', 'должна', 'мило', 'улыбнуться', 'в', 'ответ', 'на', 'эти', 'взгляды', 'кота', 'из', 'шрека', 'мол', 'спасибо', 'тебе', 'за', 'все']","['вы', 'мне', 'сначала', 'должны', 'вынести', 'весь', 'мозг', 'выжать', 'все', 'соки', 'вытрепать', 'все', 'нервы', 'со', 'своими', 'заебами', 'а', 'потом', 'я', 'должна', 'мило', 'улыбнуться', 'в', 'ответ', 'на', 'эти', 'взгляды', 'кота', 'из', 'шрека', 'мол', 'спасибо', 'тебе', 'за', 'все']",-208.26624519777255,-208.26624519777255
1073,ve haer einenu 15 лет назад лучший еврейский кларнет гиора фейдман подарил мне свою кассету с этой мелодией,ve haer einenu 15 лет назад лучший еврейский кларнет гиора фейдман подарил мне свою кассету с этой мелодией,"['ve', 'haer', 'einenu', '15', 'лет', 'назад', 'лучший', 'еврейский', 'кларнет', 'гиора', 'фейдман', 'подарил', 'мне', 'свою', 'кассету', 'с', 'этой', 'мелодией']","['ve', 'haer', 'einenu', '15', 'лет', 'назад', 'лучший', 'еврейский', 'кларнет', 'гиора', 'фейдман', 'подарил', 'мне', 'свою', 'кассету', 'с', 'этой', 'мелодией']",-154.45293252642247,-154.45293252642247
1074,одновременно превьюшки появляются в основной рабочей области и внизу экрана,одновременно превьюшки появляются в основной рабочей области и внизу экрана,"['одновременно', 'превьюшки', 'появляются', 'в', 'основной', 'рабочей', 'области', 'и', 'внизу', 'экрана']","['одновременно', 'превьюшки', 'появляются', 'в', 'основной', 'рабочей', 'области', 'и', 'внизу', 'экрана']",-113.09037352586,-113.09037352586
1075,сегодня видел в аэропорту карты с таллинном трех видов тут помойму нет таких,сегодня видел в аэропорту карты с таллинном трех видов тут по-моему нет таких,"['сегодня', 'видел', 'в', 'аэропорту', 'карты', 'с', 'таллинном', 'трех', 'видов', 'тут', 'помойму', 'нет', 'таких']","['сегодня', 'видел', 'в', 'аэропорту', 'карты', 'с', 'таллинном', 'трех', 'видов', 'тут', 'по-моему', 'нет', 'таких']",-118.9835594083795,-107.69521463274425
1076,чтобы придать куличу особый аромат не бойтесь экспериментировать смело кладите туда корицу лимонную цедру миндаль или мускатный цвет,чтобы придать куличу особый аромат не бойтесь экспериментировать смело кладите туда корицу лимонную цедру миндаль или мускатный цвет,"['чтобы', 'придать', 'куличу', 'особый', 'аромат', 'не', 'бойтесь', 'экспериментировать', 'смело', 'кладите', 'туда', 'корицу', 'лимонную', 'цедру', 'миндаль', 'или', 'мускатный', 'цвет']","['чтобы', 'придать', 'куличу', 'особый', 'аромат', 'не', 'бойтесь', 'экспериментировать', 'смело', 'кладите', 'туда', 'корицу', 'лимонную', 'цедру', 'миндаль', 'или', 'мускатный', 'цвет']",-151.2590071647428,-151.2590071647428
1077,соотвественно залог он не возвращает и получает еще нахаляву стриалку и диваны поскольку в договоре прописано что в тот момент когда мы будем покидать сие гостепреимное жилище вышеуказанные вещи купленные мной при заезде остаются на квадрате,соотвественно залог он не возвращает и получает еще нахаляву стиралку и диваны поскольку в договоре прописано что в тот момент когда мы будем покидать сие гостеприимное жилище вышеуказанные вещи купленные мной при заезде остаются на квадрате,"['соотвественно', 'залог', 'он', 'не', 'возвращает', 'и', 'получает', 'еще', 'нахаляву', 'стриалку', 'и', 'диваны', 'поскольку', 'в', 'договоре', 'прописано', 'что', 'в', 'тот', 'момент', 'когда', 'мы', 'будем', 'покидать', 'сие', 'гостепреимное', 'жилище', 'вышеуказанные', 'вещи', 'купленные', 'мной', 'при', 'заезде', 'остаются', 'на', 'квадрате']","['соотвественно', 'залог', 'он', 'не', 'возвращает', 'и', 'получает', 'еще', 'нахаляву', 'стиралку', 'и', 'диваны', 'поскольку', 'в', 'договоре', 'прописано', 'что', 'в', 'тот', 'момент', 'когда', 'мы', 'будем', 'покидать', 'сие', 'гостеприимное', 'жилище', 'вышеуказанные', 'вещи', 'купленные', 'мной', 'при', 'заезде', 'остаются', 'на', 'квадрате']",-302.68648336734594,-306.8604836018467
1078,к сожелению сфотографировать не успела в следущий раз,к сожалению сфотографировать не успела в следующий раз,"['к', 'сожелению', 'сфотографировать', 'не', 'успела', 'в', 'следущий', 'раз']","['к', 'сожалению', 'сфотографировать', 'не', 'успела', 'в', 'следующий', 'раз']",-58.52194692561036,-48.906085936739515
1080,правда то что они откапали перекашивало все форматирование нафиг,правда то что они откопали перекашивало все форматирование нафиг,"['правда', 'то', 'что', 'они', 'откапали', 'перекашивало', 'все', 'форматирование', 'нафиг']","['правда', 'то', 'что', 'они', 'откопали', 'перекашивало', 'все', 'форматирование', 'нафиг']",-115.97697838934633,-105.79750560139776
1081,этот человек меня пугает своей силой воли,этот человек меня пугает своей силой воли,"['этот', 'человек', 'меня', 'пугает', 'своей', 'силой', 'воли']","['этот', 'человек', 'меня', 'пугает', 'своей', 'силой', 'воли']",-38.161420203445445,-38.161420203445445
1082,что посмотреть в феврале в турине и пьемонте 2013,что посмотреть в феврале в турине и пьемонте 2013,"['что', 'посмотреть', 'в', 'феврале', 'в', 'турине', 'и', 'пьемонте', '2013']","['что', 'посмотреть', 'в', 'феврале', 'в', 'турине', 'и', 'пьемонте', '2013']",-81.69225527490387,-81.69225527490387
1083,найти свое счастье чтото что идет от души что тебе легко удаеться свершить в чем люди тебе могли бы завидовать и тем же временем восхищатьс твоими умениями,найти свое счастье что-то что идет от души что тебе легко удается свершить в чем люди тебе могли бы завидовать и тем же временем восхищаться твоими умениями,"['найти', 'свое', 'счастье', 'чтото', 'что', 'идет', 'от', 'души', 'что', 'тебе', 'легко', 'удаеться', 'свершить', 'в', 'чем', 'люди', 'тебе', 'могли', 'бы', 'завидовать', 'и', 'тем', 'же', 'временем', 'восхищатьс', 'твоими', 'умениями']","['найти', 'свое', 'счастье', 'что-то', 'что', 'идет', 'от', 'души', 'что', 'тебе', 'легко', 'удается', 'свершить', 'в', 'чем', 'люди', 'тебе', 'могли', 'бы', 'завидовать', 'и', 'тем', 'же', 'временем', 'восхищаться', 'твоими', 'умениями']",-202.35939333096263,-169.72781961175883
1087,это хто там говорил что фотки не получаются,это кто там говорил что фотки не получаются,"['это', 'хто', 'там', 'говорил', 'что', 'фотки', 'не', 'получаются']","['это', 'кто', 'там', 'говорил', 'что', 'фотки', 'не', 'получаются']",-57.805602065524084,-48.93587969128126
1089,полноценная конкурентная борьба между участниками высокая коррупционная нагрузка приводит к вытеснению не аффилированных с местной властью игроков,полноценная конкурентная борьба между участниками высокая коррупционная нагрузка приводит к вытеснению не аффилированных с местной властью игроков,"['полноценная', 'конкурентная', 'борьба', 'между', 'участниками', 'высокая', 'коррупционная', 'нагрузка', 'приводит', 'к', 'вытеснению', 'не', 'аффилированных', 'с', 'местной', 'властью', 'игроков']","['полноценная', 'конкурентная', 'борьба', 'между', 'участниками', 'высокая', 'коррупционная', 'нагрузка', 'приводит', 'к', 'вытеснению', 'не', 'аффилированных', 'с', 'местной', 'властью', 'игроков']",-147.74857913264475,-147.74857913264475
1090,про то чтобы пропустить в очереди женщину с двумя маленькими детьми это вообще даже и говорить-то как-то смешно,про то чтобы пропустить в очереди женщину с двумя маленькими детьми это вообще даже и говорить-то как-то смешно,"['про', 'то', 'чтобы', 'пропустить', 'в', 'очереди', 'женщину', 'с', 'двумя', 'маленькими', 'детьми', 'это', 'вообще', 'даже', 'и', 'говорить-то', 'как-то', 'смешно']","['про', 'то', 'чтобы', 'пропустить', 'в', 'очереди', 'женщину', 'с', 'двумя', 'маленькими', 'детьми', 'это', 'вообще', 'даже', 'и', 'говорить-то', 'как-то', 'смешно']",-113.08935429940128,-113.08935429940128
1091,и вот после этого некторые сетуют на мой русский язык,и вот после этого некоторые сетуют на мой русский язык,"['и', 'вот', 'после', 'этого', 'некторые', 'сетуют', 'на', 'мой', 'русский', 'язык']","['и', 'вот', 'после', 'этого', 'некоторые', 'сетуют', 'на', 'мой', 'русский', 'язык']",-57.76893394880278,-47.016609495663154
1092,я ващета сама толком не знаю откуда я,я вообще-то сама толком не знаю откуда я,"['я', 'ващета', 'сама', 'толком', 'не', 'знаю', 'откуда', 'я']","['я', 'вообще-то', 'сама', 'толком', 'не', 'знаю', 'откуда', 'я']",-62.274391153744375,-59.97541975382872
1093,ну и собсна вспоминаю бесконечно ролло мея который говорил о том что боги приходят к нам в наших болезнях,ну и собственно вспоминаю бесконечно ролло мея который говорил о том что боги приходят к нам в наших болезнях,"['ну', 'и', 'собсна', 'вспоминаю', 'бесконечно', 'ролло', 'мея', 'который', 'говорил', 'о', 'том', 'что', 'боги', 'приходят', 'к', 'нам', 'в', 'наших', 'болезнях']","['ну', 'и', 'собственно', 'вспоминаю', 'бесконечно', 'ролло', 'мея', 'который', 'говорил', 'о', 'том', 'что', 'боги', 'приходят', 'к', 'нам', 'в', 'наших', 'болезнях']",-166.17622383408536,-158.3562194320633
