,source,true,tokenized_source,tokenized_true,source_likelihood,true_likelihood
1171,пластика глянцевая глазурь посеребренная фурнитура кристаллы swarovski,пластика глянцевая глазурь посеребренная фурнитура кристаллы swarovski,"['пластика', 'глянцевая', 'глазурь', 'посеребренная', 'фурнитура', 'кристаллы', 'swarovski']","['пластика', 'глянцевая', 'глазурь', 'посеребренная', 'фурнитура', 'кристаллы', 'swarovski']",-133.14426444567178,-133.35337373539744
1172,его увольняют с работы его квартиру разграбили за 3 дня пока он лежал в больнице,его увольняют с работы его квартиру разграбили за 3 дня пока он лежал в больнице,"['его', 'увольняют', 'с', 'работы', 'его', 'квартиру', 'разграбили', 'за', '3', 'дня', 'пока', 'он', 'лежал', 'в', 'больнице']","['его', 'увольняют', 'с', 'работы', 'его', 'квартиру', 'разграбили', 'за', '3', 'дня', 'пока', 'он', 'лежал', 'в', 'больнице']",-89.02635035650209,-88.93047160397576
1173,стала собирать документы для возврата подоходного налога,стала собирать документы для возврата подоходного налога,"['стала', 'собирать', 'документы', 'для', 'возврата', 'подоходного', 'налога']","['стала', 'собирать', 'документы', 'для', 'возврата', 'подоходного', 'налога']",-39.92612306195369,-39.93760715604036
1174,всегда хочется оставить вещи на стуле и не домыть вечером посуду,всегда хочется оставить вещи на стуле и недомыть вечером посуду,"['всегда', 'хочется', 'оставить', 'вещи', 'на', 'стуле', 'и', 'не', 'домыть', 'вечером', 'посуду']","['всегда', 'хочется', 'оставить', 'вещи', 'на', 'стуле', 'и', 'недомыть', 'вечером', 'посуду']",-94.66300341869928,-90.31742429618959
1175,как папа ушел на работу умане преложу,как папа ушел на работу ума не приложу,"['как', 'папа', 'ушел', 'на', 'работу', 'умане', 'преложу']","['как', 'папа', 'ушел', 'на', 'работу', 'ума', 'не', 'приложу']",-73.62711111783047,-44.31887705140103
1176,и мне от этого и так хорошо,и мне от этого и так хорошо,"['и', 'мне', 'от', 'этого', 'и', 'так', 'хорошо']","['и', 'мне', 'от', 'этого', 'и', 'так', 'хорошо']",-32.38336549034084,-32.447903685057064
1177,в целом и в общем все было на уровне но не так чтобы ах и ох и как же круто,в целом и в общем все было на уровне но не так чтобы ах и ох и как же круто,"['в', 'целом', 'и', 'в', 'общем', 'все', 'было', 'на', 'уровне', 'но', 'не', 'так', 'чтобы', 'ах', 'и', 'ох', 'и', 'как', 'же', 'круто']","['в', 'целом', 'и', 'в', 'общем', 'все', 'было', 'на', 'уровне', 'но', 'не', 'так', 'чтобы', 'ах', 'и', 'ох', 'и', 'как', 'же', 'круто']",-83.17303925233749,-83.17272905149032
1178,сын вчера нет получаеться сегодня в час ночи прислал смс чистовик написан,сын вчера нет получается сегодня в час ночи прислал смс чистовик написан,"['сын', 'вчера', 'нет', 'получаеться', 'сегодня', 'в', 'час', 'ночи', 'прислал', 'смс', 'чистовик', 'написан']","['сын', 'вчера', 'нет', 'получается', 'сегодня', 'в', 'час', 'ночи', 'прислал', 'смс', 'чистовик', 'написан']",-124.20629466623251,-120.85661427509865
1179,ваш выбор за вами или бездумно ходить на тренировки тратить много сил и времени и в итоге получать минимальный результат или самому как следует разобраться в бодибилдинге съэкономить кучу времени и достичь желаемого результата,ваш выбор за вами или бездумно ходить на тренировки тратить много сил и времени и в итоге получать минимальный результат или самому как следует разобраться в бодибилдинге сэкономить кучу времени и достичь желаемого результата,"['ваш', 'выбор', 'за', 'вами', 'или', 'бездумно', 'ходить', 'на', 'тренировки', 'тратить', 'много', 'сил', 'и', 'времени', 'и', 'в', 'итоге', 'получать', 'минимальный', 'результат', 'или', 'самому', 'как', 'следует', 'разобраться', 'в', 'бодибилдинге', 'съэкономить', 'кучу', 'времени', 'и', 'достичь', 'желаемого', 'результата']","['ваш', 'выбор', 'за', 'вами', 'или', 'бездумно', 'ходить', 'на', 'тренировки', 'тратить', 'много', 'сил', 'и', 'времени', 'и', 'в', 'итоге', 'получать', 'минимальный', 'результат', 'или', 'самому', 'как', 'следует', 'разобраться', 'в', 'бодибилдинге', 'сэкономить', 'кучу', 'времени', 'и', 'достичь', 'желаемого', 'результата']",-186.28082655774713,-178.25253325734178
1180,по поводу уточнения скажу одно если речь идет о какой-то вещи будь то машина гаджет туфли или не знаю плазменный телевизор то крайне вряд ли это истинная настоящая мечта ради которой нужно все кидать и идти достигать цель,по поводу уточнения скажу одно если речь идет о какой-то вещи будь то машина гаджет туфли или не знаю плазменный телевизор то крайне вряд ли это истинная настоящая мечта ради которой нужно все кидать и идти достигать цель,"['по', 'поводу', 'уточнения', 'скажу', 'одно', 'если', 'речь', 'идет', 'о', 'какой-то', 'вещи', 'будь', 'то', 'машина', 'гаджет', 'туфли', 'или', 'не', 'знаю', 'плазменный', 'телевизор', 'то', 'крайне', 'вряд', 'ли', 'это', 'истинная', 'настоящая', 'мечта', 'ради', 'которой', 'нужно', 'все', 'кидать', 'и', 'идти', 'достигать', 'цель']","['по', 'поводу', 'уточнения', 'скажу', 'одно', 'если', 'речь', 'идет', 'о', 'какой-то', 'вещи', 'будь', 'то', 'машина', 'гаджет', 'туфли', 'или', 'не', 'знаю', 'плазменный', 'телевизор', 'то', 'крайне', 'вряд', 'ли', 'это', 'истинная', 'настоящая', 'мечта', 'ради', 'которой', 'нужно', 'все', 'кидать', 'и', 'идти', 'достигать', 'цель']",-286.5930963140877,-286.58350890861936
1181,все ничего но главная фишка этой игры как было заявлено это чуть ли не милион разных стволов генерирующихся случайным образом,все ничего но главная фишка этой игры как было заявлено это чуть ли не миллион разных стволов генерирующихся случайным образом,"['все', 'ничего', 'но', 'главная', 'фишка', 'этой', 'игры', 'как', 'было', 'заявлено', 'это', 'чуть', 'ли', 'не', 'милион', 'разных', 'стволов', 'генерирующихся', 'случайным', 'образом']","['все', 'ничего', 'но', 'главная', 'фишка', 'этой', 'игры', 'как', 'было', 'заявлено', 'это', 'чуть', 'ли', 'не', 'миллион', 'разных', 'стволов', 'генерирующихся', 'случайным', 'образом']",-140.01080172171808,-134.02100752579656
1182,я некоторым ассиметриям уже столько песен посветил,я некоторым асимметриям уже столько песен посвятил,"['я', 'некоторым', 'ассиметриям', 'уже', 'столько', 'песен', 'посветил']","['я', 'некоторым', 'асимметриям', 'уже', 'столько', 'песен', 'посвятил']",-70.01419895409803,-66.18619068060347
1183,достаточно длительные героические сцены спецназ выступает в роли клоунов а бесстрашный дамьен в одиночку укладывает несколько десятков врагов не надоедают,достаточно длительные героические сцены спецназ выступает в роли клоунов а бесстрашный дамьен в одиночку укладывает несколько десятков врагов не надоедают,"['достаточно', 'длительные', 'героические', 'сцены', 'спецназ', 'выступает', 'в', 'роли', 'клоунов', 'а', 'бесстрашный', 'дамьен', 'в', 'одиночку', 'укладывает', 'несколько', 'десятков', 'врагов', 'не', 'надоедают']","['достаточно', 'длительные', 'героические', 'сцены', 'спецназ', 'выступает', 'в', 'роли', 'клоунов', 'а', 'бесстрашный', 'дамьен', 'в', 'одиночку', 'укладывает', 'несколько', 'десятков', 'врагов', 'не', 'надоедают']",-199.72500389774052,-199.6979292441323
1184,я поначалу для разрежения обстановки поддерживал его ноту псевдовеселья,я поначалу для разряжения обстановки поддерживал его ноту псевдовеселья,"['я', 'поначалу', 'для', 'разрежения', 'обстановки', 'поддерживал', 'его', 'ноту', 'псевдовеселья']","['я', 'поначалу', 'для', 'разряжения', 'обстановки', 'поддерживал', 'его', 'ноту', 'псевдовеселья']",-119.05660143895295,-122.29095584028019
1185,вообще товарищи я в шоке от самой себя,вообще товарищи я в шоке от самой себя,"['вообще', 'товарищи', 'я', 'в', 'шоке', 'от', 'самой', 'себя']","['вообще', 'товарищи', 'я', 'в', 'шоке', 'от', 'самой', 'себя']",-41.09817804682835,-41.09780636267407
1186,не смотря на то что к концу подходил третий час концерта юрий пел очень эмоционально,несмотря на то что к концу подходил третий час концерта юрий пел очень эмоционально,"['не', 'смотря', 'на', 'то', 'что', 'к', 'концу', 'подходил', 'третий', 'час', 'концерта', 'юрий', 'пел', 'очень', 'эмоционально']","['несмотря', 'на', 'то', 'что', 'к', 'концу', 'подходил', 'третий', 'час', 'концерта', 'юрий', 'пел', 'очень', 'эмоционально']",-100.52504277439765,-105.11136649711673
1187,неизбежность независимо от того что вы там еще напридумываете лучше смеритесь,неизбежность независимо от того что вы там еще напридумываете лучше смиритесь,"['неизбежность', 'независимо', 'от', 'того', 'что', 'вы', 'там', 'еще', 'напридумываете', 'лучше', 'смеритесь']","['неизбежность', 'независимо', 'от', 'того', 'что', 'вы', 'там', 'еще', 'напридумываете', 'лучше', 'смиритесь']",-107.17664473978178,-92.30542580415637
1188,кроме этого одна и та же температура может восприниматься поразному зависимо от уровня влажности,кроме этого одна и та же температура может восприниматься по-разному зависимо от уровня влажности,"['кроме', 'этого', 'одна', 'и', 'та', 'же', 'температура', 'может', 'восприниматься', 'поразному', 'зависимо', 'от', 'уровня', 'влажности']","['кроме', 'этого', 'одна', 'и', 'та', 'же', 'температура', 'может', 'восприниматься', 'по-разному', 'зависимо', 'от', 'уровня', 'влажности']",-91.6304333923883,-80.52428023099588
1189,не имхо на bouncing souls вобще ничем и никак не похоже,не имхо на bouncing souls вообще ничем и никак не похоже,"['не', 'имхо', 'на', 'bouncing', 'souls', 'вобще', 'ничем', 'и', 'никак', 'не', 'похоже']","['не', 'имхо', 'на', 'bouncing', 'souls', 'вообще', 'ничем', 'и', 'никак', 'не', 'похоже']",-98.36450353057049,-92.2021555278437
1190,да все упражнения такие вобщем-то,да все упражнения такие в общем-то,"['да', 'все', 'упражнения', 'такие', 'вобщем-то']","['да', 'все', 'упражнения', 'такие', 'в', 'общем-то']",-57.56011225565123,-59.98835322223185
1191,май пролетел совершенно незаметно где-то между станциями я потеряла начало весны и как говорил паровозик из ромашково главное не опоздать на всю жизнь,май пролетел совершенно незаметно где-то между станциями я потеряла начало весны и как говорил паровозик из ромашково главное не опоздать на всю жизнь,"['май', 'пролетел', 'совершенно', 'незаметно', 'где-то', 'между', 'станциями', 'я', 'потеряла', 'начало', 'весны', 'и', 'как', 'говорил', 'паровозик', 'из', 'ромашково', 'главное', 'не', 'опоздать', 'на', 'всю', 'жизнь']","['май', 'пролетел', 'совершенно', 'незаметно', 'где-то', 'между', 'станциями', 'я', 'потеряла', 'начало', 'весны', 'и', 'как', 'говорил', 'паровозик', 'из', 'ромашково', 'главное', 'не', 'опоздать', 'на', 'всю', 'жизнь']",-172.1981852188547,-172.15015413037284
1192,также в марте куча котов которые прочуяв запах весны начинают орать по ночам не давая спать мирным жителям,также в марте куча котов которые прочуяв запах весны начинают орать по ночам не давая спать мирным жителям,"['также', 'в', 'марте', 'куча', 'котов', 'которые', 'прочуяв', 'запах', 'весны', 'начинают', 'орать', 'по', 'ночам', 'не', 'давая', 'спать', 'мирным', 'жителям']","['также', 'в', 'марте', 'куча', 'котов', 'которые', 'прочуяв', 'запах', 'весны', 'начинают', 'орать', 'по', 'ночам', 'не', 'давая', 'спать', 'мирным', 'жителям']",-135.3169892398585,-135.318173962312
1193,хм знаешь это очень забавно приводить обсолютно противоположные суждения этого человека ему же в пример,хм знаешь это очень забавно приводить абсолютно противоположные суждения этого человека ему же в пример,"['хм', 'знаешь', 'это', 'очень', 'забавно', 'приводить', 'обсолютно', 'противоположные', 'суждения', 'этого', 'человека', 'ему', 'же', 'в', 'пример']","['хм', 'знаешь', 'это', 'очень', 'забавно', 'приводить', 'абсолютно', 'противоположные', 'суждения', 'этого', 'человека', 'ему', 'же', 'в', 'пример']",-121.87317045289296,-106.55698598103787
1194,компот варить не научился а туда же человечество спасть,компот варить не научился а туда же человечество спасать,"['компот', 'варить', 'не', 'научился', 'а', 'туда', 'же', 'человечество', 'спасть']","['компот', 'варить', 'не', 'научился', 'а', 'туда', 'же', 'человечество', 'спасать']",-104.957929313558,-98.29135606900607
1195,а вот и диспетчерский пункт на конечной остановке маршрута 27,а вот и диспетчерский пункт на конечной остановке маршрута 27,"['а', 'вот', 'и', 'диспетчерский', 'пункт', 'на', 'конечной', 'остановке', 'маршрута', '27']","['а', 'вот', 'и', 'диспетчерский', 'пункт', 'на', 'конечной', 'остановке', 'маршрута', '27']",-65.07449073563826,-65.08604499876688
1196,алена кудашкина представляла россию на дистанции 3000 метров,алена кудашкина представляла россию на дистанции 3000 метров,"['алена', 'кудашкина', 'представляла', 'россию', 'на', 'дистанции', '3000', 'метров']","['алена', 'кудашкина', 'представляла', 'россию', 'на', 'дистанции', '3000', 'метров']",-87.02231020667774,-87.04845875457421
1197,спасибо большое диме за то что приехал спасиб всем кто помогал и учавствовал в организации и спасибо всем тем кто пришел,спасибо большое диме за то что приехал спасибо всем кто помогал и участвовал в организации и спасибо всем тем кто пришел,"['спасибо', 'большое', 'диме', 'за', 'то', 'что', 'приехал', 'спасиб', 'всем', 'кто', 'помогал', 'и', 'учавствовал', 'в', 'организации', 'и', 'спасибо', 'всем', 'тем', 'кто', 'пришел']","['спасибо', 'большое', 'диме', 'за', 'то', 'что', 'приехал', 'спасибо', 'всем', 'кто', 'помогал', 'и', 'участвовал', 'в', 'организации', 'и', 'спасибо', 'всем', 'тем', 'кто', 'пришел']",-99.54585837468397,-79.77955406819716
1198,поездка будет успешной более того у вас может завязаться служебный роман с иностранным партнером,поездка будет успешной более того у вас может завязаться служебный роман с иностранным партнером,"['поездка', 'будет', 'успешной', 'более', 'того', 'у', 'вас', 'может', 'завязаться', 'служебный', 'роман', 'с', 'иностранным', 'партнером']","['поездка', 'будет', 'успешной', 'более', 'того', 'у', 'вас', 'может', 'завязаться', 'служебный', 'роман', 'с', 'иностранным', 'партнером']",-114.99818050460061,-114.9524050978861
1199,ну хотя бы в связи с тем что сам основатель завещал вручать ее за открытия сделанные в год присуждения,ну хотя бы в связи с тем что сам основатель завещал вручать ее за открытия сделанные в год присуждения,"['ну', 'хотя', 'бы', 'в', 'связи', 'с', 'тем', 'что', 'сам', 'основатель', 'завещал', 'вручать', 'ее', 'за', 'открытия', 'сделанные', 'в', 'год', 'присуждения']","['ну', 'хотя', 'бы', 'в', 'связи', 'с', 'тем', 'что', 'сам', 'основатель', 'завещал', 'вручать', 'ее', 'за', 'открытия', 'сделанные', 'в', 'год', 'присуждения']",-131.17478585264038,-131.18640245443623
1200,в кратце это книга типа почему так названы в живом изложении для легкого но полезного чтения,вкратце это книга типа почему так названы в живом изложении для легкого но полезного чтения,"['в', 'кратце', 'это', 'книга', 'типа', 'почему', 'так', 'названы', 'в', 'живом', 'изложении', 'для', 'легкого', 'но', 'полезного', 'чтения']","['вкратце', 'это', 'книга', 'типа', 'почему', 'так', 'названы', 'в', 'живом', 'изложении', 'для', 'легкого', 'но', 'полезного', 'чтения']",-122.89662925880512,-131.71961247749172
1201,собственно как раз дочитала главу в которой татаринов покупает планшетку и непосредственно при помощи нее испещряет множество страниц историей о том как реклама поглощает человека как личность при этом создавая его,собственно как раз дочитала главу в которой татаринов покупает планшетку и непосредственно при помощи нее испещряет множество страниц историей о том как реклама поглощает человека как личность при этом создавая его,"['собственно', 'как', 'раз', 'дочитала', 'главу', 'в', 'которой', 'татаринов', 'покупает', 'планшетку', 'и', 'непосредственно', 'при', 'помощи', 'нее', 'испещряет', 'множество', 'страниц', 'историей', 'о', 'том', 'как', 'реклама', 'поглощает', 'человека', 'как', 'личность', 'при', 'этом', 'создавая', 'его']","['собственно', 'как', 'раз', 'дочитала', 'главу', 'в', 'которой', 'татаринов', 'покупает', 'планшетку', 'и', 'непосредственно', 'при', 'помощи', 'нее', 'испещряет', 'множество', 'страниц', 'историей', 'о', 'том', 'как', 'реклама', 'поглощает', 'человека', 'как', 'личность', 'при', 'этом', 'создавая', 'его']",-238.95292066637307,-238.92939061024782
1202,но денег небыло не считая 50 копеек,но денег не было не считая 50 копеек,"['но', 'денег', 'небыло', 'не', 'считая', '50', 'копеек']","['но', 'денег', 'не', 'было', 'не', 'считая', '50', 'копеек']",-61.6086973760403,-53.66992413478367
1203,есть конешно планы и много но в сумме нечего же нет,есть конечно планы и много но в сумме ничего же нет,"['есть', 'конешно', 'планы', 'и', 'много', 'но', 'в', 'сумме', 'нечего', 'же', 'нет']","['есть', 'конечно', 'планы', 'и', 'много', 'но', 'в', 'сумме', 'ничего', 'же', 'нет']",-91.92616264063649,-74.4931054481693
1204,а теперь нет нигде што это такое,а теперь нет нигде что это такое,"['а', 'теперь', 'нет', 'нигде', 'што', 'это', 'такое']","['а', 'теперь', 'нет', 'нигде', 'что', 'это', 'такое']",-48.63503415717814,-41.286764515226125
1205,если подумать то вродь как первая должна,если подумать то вроде как первая должна,"['если', 'подумать', 'то', 'вродь', 'как', 'первая', 'должна']","['если', 'подумать', 'то', 'вроде', 'как', 'первая', 'должна']",-81.53044737356058,-67.53954054817129
1206,более отвратительной организации тура я объехав более 10 стран еще не встречала,более отвратительной организации тура я объехав более 10 стран еще не встречала,"['более', 'отвратительной', 'организации', 'тура', 'я', 'объехав', 'более', '10', 'стран', 'еще', 'не', 'встречала']","['более', 'отвратительной', 'организации', 'тура', 'я', 'объехав', 'более', '10', 'стран', 'еще', 'не', 'встречала']",-120.0133664044246,-120.02567665274857
1207,но чувствую чтото нето в этой газели,но чувствую что-то не то в этой газели,"['но', 'чувствую', 'чтото', 'нето', 'в', 'этой', 'газели']","['но', 'чувствую', 'что-то', 'не', 'то', 'в', 'этой', 'газели']",-72.24728297533318,-51.6715789289983
1208,поэтому я подозревал что она буит уставшая сегодня я хотел посветить тому что бы они простила тебе все твои косяки,поэтому я подозревал что она будет уставшая сегодня я хотел посвятить тому чтобы она простила тебе все твои косяки,"['поэтому', 'я', 'подозревал', 'что', 'она', 'буит', 'уставшая', 'сегодня', 'я', 'хотел', 'посветить', 'тому', 'что', 'бы', 'они', 'простила', 'тебе', 'все', 'твои', 'косяки']","['поэтому', 'я', 'подозревал', 'что', 'она', 'будет', 'уставшая', 'сегодня', 'я', 'хотел', 'посвятить', 'тому', 'чтобы', 'она', 'простила', 'тебе', 'все', 'твои', 'косяки']",-149.90892873731758,-115.20237764708955
1209,каждый человек решает сам каким именно путем ему идти и что он обретет в конце свого пути,каждый человек решает сам каким именно путем ему идти и что он обретет в конце своего пути,"['каждый', 'человек', 'решает', 'сам', 'каким', 'именно', 'путем', 'ему', 'идти', 'и', 'что', 'он', 'обретет', 'в', 'конце', 'свого', 'пути']","['каждый', 'человек', 'решает', 'сам', 'каким', 'именно', 'путем', 'ему', 'идти', 'и', 'что', 'он', 'обретет', 'в', 'конце', 'своего', 'пути']",-103.77450456182234,-88.15977541995119
1210,как это потом развернулось и во что вылилось это другой вопрос,как это потом развернулось и во что вылилось это другой вопрос,"['как', 'это', 'потом', 'развернулось', 'и', 'во', 'что', 'вылилось', 'это', 'другой', 'вопрос']","['как', 'это', 'потом', 'развернулось', 'и', 'во', 'что', 'вылилось', 'это', 'другой', 'вопрос']",-84.75033412228183,-84.75046420105555
1211,за несколько дней лаской и терпением привадила к себе его дочурку-пятиклассницу,за несколько дней лаской и терпением привадила к себе его дочурку-пятиклассницу,"['за', 'несколько', 'дней', 'лаской', 'и', 'терпением', 'привадила', 'к', 'себе', 'его', 'дочурку-пятиклассницу']","['за', 'несколько', 'дней', 'лаской', 'и', 'терпением', 'привадила', 'к', 'себе', 'его', 'дочурку-пятиклассницу']",-81.69591310560375,-81.68040269065317
1212,а пестня про любовь,а песня про любовь,"['а', 'пестня', 'про', 'любовь']","['а', 'песня', 'про', 'любовь']",-51.57103393898972,-33.227181202009966
1213,да ничего конкретного он мало недостижим он еще и не нужен,да ничего конкретного он мало недостижим он еще и не нужен,"['да', 'ничего', 'конкретного', 'он', 'мало', 'недостижим', 'он', 'еще', 'и', 'не', 'нужен']","['да', 'ничего', 'конкретного', 'он', 'мало', 'недостижим', 'он', 'еще', 'и', 'не', 'нужен']",-86.39184328744176,-86.37100163179542
1214,вот мужчину своего на работе видела это да работающего уважаемого такого начальника которого все слушаются узнают который денег многа многа приносит,вот мужчину своего на работе видела это да работающего уважаемого такого начальника которого все слушаются узнают который денег много-много приносит,"['вот', 'мужчину', 'своего', 'на', 'работе', 'видела', 'это', 'да', 'работающего', 'уважаемого', 'такого', 'начальника', 'которого', 'все', 'слушаются', 'узнают', 'который', 'денег', 'многа', 'многа', 'приносит']","['вот', 'мужчину', 'своего', 'на', 'работе', 'видела', 'это', 'да', 'работающего', 'уважаемого', 'такого', 'начальника', 'которого', 'все', 'слушаются', 'узнают', 'который', 'денег', 'много-много', 'приносит']",-224.5911030681906,-213.35439043336604
1215,очень часто люди обижаются на то что другой человек не оправдал их ожиданий,очень часто люди обижаются на то что другой человек не оправдал их ожиданий,"['очень', 'часто', 'люди', 'обижаются', 'на', 'то', 'что', 'другой', 'человек', 'не', 'оправдал', 'их', 'ожиданий']","['очень', 'часто', 'люди', 'обижаются', 'на', 'то', 'что', 'другой', 'человек', 'не', 'оправдал', 'их', 'ожиданий']",-52.001288427800205,-52.35374772055887
1216,доказав лояльность империуму а точнее достаточное сопротивление опасностям варпа девушку забрали на службу инквизитору,доказав лояльность империуму а точнее достаточное сопротивление опасностям варпа девушку забрали на службу инквизитору,"['доказав', 'лояльность', 'империуму', 'а', 'точнее', 'достаточное', 'сопротивление', 'опасностям', 'варпа', 'девушку', 'забрали', 'на', 'службу', 'инквизитору']","['доказав', 'лояльность', 'империуму', 'а', 'точнее', 'достаточное', 'сопротивление', 'опасностям', 'варпа', 'девушку', 'забрали', 'на', 'службу', 'инквизитору']",-187.98393192826816,-187.9989330955721
1217,спасибо я пешком постою сказал персонаж известной комедии кавказская пленница,спасибо я пешком постою сказал персонаж известной комедии кавказская пленница,"['спасибо', 'я', 'пешком', 'постою', 'сказал', 'персонаж', 'известной', 'комедии', 'кавказская', 'пленница']","['спасибо', 'я', 'пешком', 'постою', 'сказал', 'персонаж', 'известной', 'комедии', 'кавказская', 'пленница']",-107.03210785548228,-107.09938507157399
1218,кароче я пошла в аптеку за валерьянкой и борису за кормом,короче я пошла в аптеку за валерьянкой и борису за кормом,"['кароче', 'я', 'пошла', 'в', 'аптеку', 'за', 'валерьянкой', 'и', 'борису', 'за', 'кормом']","['короче', 'я', 'пошла', 'в', 'аптеку', 'за', 'валерьянкой', 'и', 'борису', 'за', 'кормом']",-94.98063785792559,-86.91496728949025
1219,черт мне кажется ты я и алена это сестры-близнецы котрые в тдетстве потерялись,черт мне кажется ты я и алена это сестры-близнецы которые в детстве потерялись,"['черт', 'мне', 'кажется', 'ты', 'я', 'и', 'алена', 'это', 'сестры-близнецы', 'котрые', 'в', 'тдетстве', 'потерялись']","['черт', 'мне', 'кажется', 'ты', 'я', 'и', 'алена', 'это', 'сестры-близнецы', 'которые', 'в', 'детстве', 'потерялись']",-122.64767601728175,-99.72056252174053
1220,я не c читаю нужным с вами полемизировать,я не cчитаю нужным с вами полемизировать,"['я', 'не', 'c', 'читаю', 'нужным', 'с', 'вами', 'полемизировать']","['я', 'не', 'cчитаю', 'нужным', 'с', 'вами', 'полемизировать']",-84.06134796496745,-60.26141312797315
1221,я катилась на попе потом пыталась отстегнуться у меня не получалось я сидела и плакала потом отстегулась пошла пешком вобщем это был каккойто ужас,я катилась на попе потом пыталась отстегнуться у меня не получалось я сидела и плакала потом отстегнулась пошла пешком в общем это был какой-то ужас,"['я', 'катилась', 'на', 'попе', 'потом', 'пыталась', 'отстегнуться', 'у', 'меня', 'не', 'получалось', 'я', 'сидела', 'и', 'плакала', 'потом', 'отстегулась', 'пошла', 'пешком', 'вобщем', 'это', 'был', 'каккойто', 'ужас']","['я', 'катилась', 'на', 'попе', 'потом', 'пыталась', 'отстегнуться', 'у', 'меня', 'не', 'получалось', 'я', 'сидела', 'и', 'плакала', 'потом', 'отстегнулась', 'пошла', 'пешком', 'в', 'общем', 'это', 'был', 'какой-то', 'ужас']",-172.78677759242115,-148.84463273055562
1222,последующие 2 дня првела в учениях на выкате и они дали свои результаты я больше не падаю уже умею тихонечко скрестись на заднем канту позавчера даже спустилась по черной трассе,последующие 2 дня провела в учениях на выкате и они дали свои результаты я больше не падаю уже умею тихонечко скрестись на заднем канту позавчера даже спустилась по черной трассе,"['последующие', '2', 'дня', 'првела', 'в', 'учениях', 'на', 'выкате', 'и', 'они', 'дали', 'свои', 'результаты', 'я', 'больше', 'не', 'падаю', 'уже', 'умею', 'тихонечко', 'скрестись', 'на', 'заднем', 'канту', 'позавчера', 'даже', 'спустилась', 'по', 'черной', 'трассе']","['последующие', '2', 'дня', 'провела', 'в', 'учениях', 'на', 'выкате', 'и', 'они', 'дали', 'свои', 'результаты', 'я', 'больше', 'не', 'падаю', 'уже', 'умею', 'тихонечко', 'скрестись', 'на', 'заднем', 'канту', 'позавчера', 'даже', 'спустилась', 'по', 'черной', 'трассе']",-257.38597629924266,-252.51370438119093
1223,управление кгб узбекистана преступило к сбору компромата на активного священника,управление кгб узбекистана приступило к сбору компромата на активного священника,"['управление', 'кгб', 'узбекистана', 'преступило', 'к', 'сбору', 'компромата', 'на', 'активного', 'священника']","['управление', 'кгб', 'узбекистана', 'приступило', 'к', 'сбору', 'компромата', 'на', 'активного', 'священника']",-111.33125365920071,-100.44569423049137
1224,компания тинэйджеров чудачила в одессе на дерибасовской,компания тинэйджеров чудачила в одессе на дерибасовской,"['компания', 'тинэйджеров', 'чудачила', 'в', 'одессе', 'на', 'дерибасовской']","['компания', 'тинэйджеров', 'чудачила', 'в', 'одессе', 'на', 'дерибасовской']",-101.37460164943778,-101.36086981903406
1225,серые дома и мостовые угрюмые лица и беспросветные декабрьские сумерки,серые дома и мостовые угрюмые лица и беспросветные декабрьские сумерки,"['серые', 'дома', 'и', 'мостовые', 'угрюмые', 'лица', 'и', 'беспросветные', 'декабрьские', 'сумерки']","['серые', 'дома', 'и', 'мостовые', 'угрюмые', 'лица', 'и', 'беспросветные', 'декабрьские', 'сумерки']",-112.55825324566679,-112.55600335937834
1226,делать осьминогов из одуванчиков и куколок из шиповника,делать осьминогов из одуванчиков и куколок из шиповника,"['делать', 'осьминогов', 'из', 'одуванчиков', 'и', 'куколок', 'из', 'шиповника']","['делать', 'осьминогов', 'из', 'одуванчиков', 'и', 'куколок', 'из', 'шиповника']",-88.29338638031874,-88.26486886525595
1227,чистое все каникулы я буду лежать на диване и указывать кому из домашних куда пойти чем меня обнести,чистое все каникулы я буду лежать на диване и указывать кому из домашних куда пойти чем меня обнести,"['чистое', 'все', 'каникулы', 'я', 'буду', 'лежать', 'на', 'диване', 'и', 'указывать', 'кому', 'из', 'домашних', 'куда', 'пойти', 'чем', 'меня', 'обнести']","['чистое', 'все', 'каникулы', 'я', 'буду', 'лежать', 'на', 'диване', 'и', 'указывать', 'кому', 'из', 'домашних', 'куда', 'пойти', 'чем', 'меня', 'обнести']",-127.38747234405022,-127.47104173704489
