,source,true,tokenized_source,tokenized_true,source_likelihood,true_likelihood
801,послал ссылочку по почте ген-директору и его заму они ну ооочень много говорят слово спасибо,послал ссылочку по почте гендиректору и его заму они ну очень много говорят слово спасибо,"['послал', 'ссылочку', 'по', 'почте', 'ген-директору', 'и', 'его', 'заму', 'они', 'ну', 'ооочень', 'много', 'говорят', 'слово', 'спасибо']","['послал', 'ссылочку', 'по', 'почте', 'гендиректору', 'и', 'его', 'заму', 'они', 'ну', 'очень', 'много', 'говорят', 'слово', 'спасибо']",-172.93373453179598,-160.91952153855286
802,а в самое последнее время на игле хамон-хамон женщины на грани,а в самое последнее время на игле хамон-хамон женщины на грани,"['а', 'в', 'самое', 'последнее', 'время', 'на', 'игле', 'хамон-хамон', 'женщины', 'на', 'грани']","['а', 'в', 'самое', 'последнее', 'время', 'на', 'игле', 'хамон-хамон', 'женщины', 'на', 'грани']",-89.32550757995317,-89.32550757995317
803,в конце струнные в духе бранденбургской сюиты дэйва брубека,в конце струнные в духе бранденбургской сюиты дэйва брубека,"['в', 'конце', 'струнные', 'в', 'духе', 'бранденбургской', 'сюиты', 'дэйва', 'брубека']","['в', 'конце', 'струнные', 'в', 'духе', 'бранденбургской', 'сюиты', 'дэйва', 'брубека']",-98.96489472270676,-98.96489472270676
804,в память этого дня в 1921 году было наконец-то был выбран день для празднования 8 марта,в память этого дня в 1921 году было наконец-то был выбран день для празднования 8 марта,"['в', 'память', 'этого', 'дня', 'в', '1921', 'году', 'было', 'наконец-то', 'был', 'выбран', 'день', 'для', 'празднования', '8', 'марта']","['в', 'память', 'этого', 'дня', 'в', '1921', 'году', 'было', 'наконец-то', 'был', 'выбран', 'день', 'для', 'празднования', '8', 'марта']",-97.27363719266357,-97.27363719266357
807,на обеденный стол не зализает да и по остальным столам не шарится,на обеденный стол не залезает да и по остальным столам не шарится,"['на', 'обеденный', 'стол', 'не', 'зализает', 'да', 'и', 'по', 'остальным', 'столам', 'не', 'шарится']","['на', 'обеденный', 'стол', 'не', 'залезает', 'да', 'и', 'по', 'остальным', 'столам', 'не', 'шарится']",-82.22876304058933,-82.68061508466867
808,плохим низзя назвать потому что придраца не к чему,плохим нельзя назвать потому что придраться не к чему,"['плохим', 'низзя', 'назвать', 'потому', 'что', 'придраца', 'не', 'к', 'чему']","['плохим', 'нельзя', 'назвать', 'потому', 'что', 'придраться', 'не', 'к', 'чему']",-106.30257258887355,-92.24599883496975
809,мы должны были ночевать в оленьих ручьях до них было еще 200 километров а время клонилось к половине седьмого,мы должны были ночевать в оленьих ручьях до них было еще 200 километров а время клонилось к половине седьмого,"['мы', 'должны', 'были', 'ночевать', 'в', 'оленьих', 'ручьях', 'до', 'них', 'было', 'еще', '200', 'километров', 'а', 'время', 'клонилось', 'к', 'половине', 'седьмого']","['мы', 'должны', 'были', 'ночевать', 'в', 'оленьих', 'ручьях', 'до', 'них', 'было', 'еще', '200', 'километров', 'а', 'время', 'клонилось', 'к', 'половине', 'седьмого']",-141.63162294102304,-141.63162294102304
810,очень хорошо вот только скажы мне пожайлуста зачем midi в mp3 упаковывать,очень хорошо вот только скажи мне пожалуйста зачем midi в mp3 упаковывать,"['очень', 'хорошо', 'вот', 'только', 'скажы', 'мне', 'пожайлуста', 'зачем', 'midi', 'в', 'mp3', 'упаковывать']","['очень', 'хорошо', 'вот', 'только', 'скажи', 'мне', 'пожалуйста', 'зачем', 'midi', 'в', 'mp3', 'упаковывать']",-151.15675651103987,-137.47717323023693
811,подарили 5 неплохих книжек теперь буду много читать ближайшую неделю,подарили 5 неплохих книжек теперь буду много читать ближайшую неделю,"['подарили', '5', 'неплохих', 'книжек', 'теперь', 'буду', 'много', 'читать', 'ближайшую', 'неделю']","['подарили', '5', 'неплохих', 'книжек', 'теперь', 'буду', 'много', 'читать', 'ближайшую', 'неделю']",-136.09290231067615,-136.09290231067615
812,землятресение в тайланде ноябрь 2012 года,землетрясение в таиланде ноябрь 2012 года,"['землятресение', 'в', 'тайланде', 'ноябрь', '2012', 'года']","['землетрясение', 'в', 'таиланде', 'ноябрь', '2012', 'года']",-54.112031150775444,-61.456314335586036
813,эта обувь защищает спортсмена от разного рода череватостей начиная от растяжений и заканчивая плоскостопией,эта обувь защищает спортсмена от разного рода чреватостей начиная от растяжений и заканчивая плоскостопией,"['эта', 'обувь', 'защищает', 'спортсмена', 'от', 'разного', 'рода', 'череватостей', 'начиная', 'от', 'растяжений', 'и', 'заканчивая', 'плоскостопией']","['эта', 'обувь', 'защищает', 'спортсмена', 'от', 'разного', 'рода', 'чреватостей', 'начиная', 'от', 'растяжений', 'и', 'заканчивая', 'плоскостопией']",-105.19245010426356,-105.19245010426356
814,в шейкер наливаем светлый ром ликер малибу и персиковый ликер,в шейкер наливаем светлый ром ликер малибу и персиковый ликер,"['в', 'шейкер', 'наливаем', 'светлый', 'ром', 'ликер', 'малибу', 'и', 'персиковый', 'ликер']","['в', 'шейкер', 'наливаем', 'светлый', 'ром', 'ликер', 'малибу', 'и', 'персиковый', 'ликер']",-123.9271525759919,-123.9271525759919
815,мне часто задают подобный вопрос причем не только новички но и профессионалы,мне часто задают подобный вопрос причем не только новички но и профессионалы,"['мне', 'часто', 'задают', 'подобный', 'вопрос', 'причем', 'не', 'только', 'новички', 'но', 'и', 'профессионалы']","['мне', 'часто', 'задают', 'подобный', 'вопрос', 'причем', 'не', 'только', 'новички', 'но', 'и', 'профессионалы']",-101.91347179650809,-101.91347179650809
816,набери печенье из арахисового масла и тебе многие известные порталы его выдадут,набери печенье из арахисового масла и тебе многие известные порталы его выдадут,"['набери', 'печенье', 'из', 'арахисового', 'масла', 'и', 'тебе', 'многие', 'известные', 'порталы', 'его', 'выдадут']","['набери', 'печенье', 'из', 'арахисового', 'масла', 'и', 'тебе', 'многие', 'известные', 'порталы', 'его', 'выдадут']",-136.9435603725736,-136.9435603725736
817,тут у меня возникло просто паническое чувстве сделать для кого то немножко плохо да может они и в правду просто раззявы но я всеже наверное это сделаю потомушто в моих жилах кипит воровская кровь,тут у меня возникло просто паническое чувство сделать для кого-то немножко плохо да может они и вправду просто раззявы но я все же наверное это сделаю потому что в моих жилах кипит воровская кровь,"['тут', 'у', 'меня', 'возникло', 'просто', 'паническое', 'чувстве', 'сделать', 'для', 'кого', 'то', 'немножко', 'плохо', 'да', 'может', 'они', 'и', 'в', 'правду', 'просто', 'раззявы', 'но', 'я', 'всеже', 'наверное', 'это', 'сделаю', 'потомушто', 'в', 'моих', 'жилах', 'кипит', 'воровская', 'кровь']","['тут', 'у', 'меня', 'возникло', 'просто', 'паническое', 'чувство', 'сделать', 'для', 'кого-то', 'немножко', 'плохо', 'да', 'может', 'они', 'и', 'вправду', 'просто', 'раззявы', 'но', 'я', 'все', 'же', 'наверное', 'это', 'сделаю', 'потому', 'что', 'в', 'моих', 'жилах', 'кипит', 'воровская', 'кровь']",-331.0215535205602,-324.7903982081411
818,воронежский кадетский корпус в николаевские времена был известен на всю россию суровостью своего первого директора генерала винтулова который в пятидесятых годах запарывал кадет до потери сознания,воронежский кадетский корпус в николаевские времена был известен на всю россию суровостью своего первого директора генерала винтулова который в пятидесятых годах запарывал кадет до потери сознания,"['воронежский', 'кадетский', 'корпус', 'в', 'николаевские', 'времена', 'был', 'известен', 'на', 'всю', 'россию', 'суровостью', 'своего', 'первого', 'директора', 'генерала', 'винтулова', 'который', 'в', 'пятидесятых', 'годах', 'запарывал', 'кадет', 'до', 'потери', 'сознания']","['воронежский', 'кадетский', 'корпус', 'в', 'николаевские', 'времена', 'был', 'известен', 'на', 'всю', 'россию', 'суровостью', 'своего', 'первого', 'директора', 'генерала', 'винтулова', 'который', 'в', 'пятидесятых', 'годах', 'запарывал', 'кадет', 'до', 'потери', 'сознания']",-187.87121679333208,-187.87121679333208
819,по дороге три раза пережидали дождь один раз на автобусной остановке в ниде потом в кафе уже на выезде из города заодно пообедали,по дороге три раза пережидали дождь один раз на автобусной остановке в ниде потом в кафе уже на выезде из города заодно пообедали,"['по', 'дороге', 'три', 'раза', 'пережидали', 'дождь', 'один', 'раз', 'на', 'автобусной', 'остановке', 'в', 'ниде', 'потом', 'в', 'кафе', 'уже', 'на', 'выезде', 'из', 'города', 'заодно', 'пообедали']","['по', 'дороге', 'три', 'раза', 'пережидали', 'дождь', 'один', 'раз', 'на', 'автобусной', 'остановке', 'в', 'ниде', 'потом', 'в', 'кафе', 'уже', 'на', 'выезде', 'из', 'города', 'заодно', 'пообедали']",-144.13803256555371,-144.13803256555371
820,однако воздействие этого излучения на человеческий организм не связано с открытиями науки а имело место всегда,однако воздействие этого излучения на человеческий организм не связано с открытиями науки а имело место всегда,"['однако', 'воздействие', 'этого', 'излучения', 'на', 'человеческий', 'организм', 'не', 'связано', 'с', 'открытиями', 'науки', 'а', 'имело', 'место', 'всегда']","['однако', 'воздействие', 'этого', 'излучения', 'на', 'человеческий', 'организм', 'не', 'связано', 'с', 'открытиями', 'науки', 'а', 'имело', 'место', 'всегда']",-107.75597242144154,-107.75597242144154
821,здесь болше деталей и название статьи тоньше медведев осторожно поздравил януковича,здесь больше деталей и название статьи тоньше медведев осторожно поздравил януковича,"['здесь', 'болше', 'деталей', 'и', 'название', 'статьи', 'тоньше', 'медведев', 'осторожно', 'поздравил', 'януковича']","['здесь', 'больше', 'деталей', 'и', 'название', 'статьи', 'тоньше', 'медведев', 'осторожно', 'поздравил', 'януковича']",-169.1687594699074,-161.55061830996283
822,стооолько мноогооо у меня уже руки зачесались,столько много у меня уже руки зачесались,"['стооолько', 'мноогооо', 'у', 'меня', 'уже', 'руки', 'зачесались']","['столько', 'много', 'у', 'меня', 'уже', 'руки', 'зачесались']",-83.50066513007144,-83.0939116242458
825,может ли исландский ответ стать примером для остальных,может ли исландский ответ стать примером для остальных,"['может', 'ли', 'исландский', 'ответ', 'стать', 'примером', 'для', 'остальных']","['может', 'ли', 'исландский', 'ответ', 'стать', 'примером', 'для', 'остальных']",-81.36504135443609,-81.36504135443609
827,прости братик что втянула тебя в авантюру заставила учавствовать во всей этой чепухе,прости братик что втянула тебя в авантюру заставила участвовать во всей этой чепухе,"['прости', 'братик', 'что', 'втянула', 'тебя', 'в', 'авантюру', 'заставила', 'учавствовать', 'во', 'всей', 'этой', 'чепухе']","['прости', 'братик', 'что', 'втянула', 'тебя', 'в', 'авантюру', 'заставила', 'участвовать', 'во', 'всей', 'этой', 'чепухе']",-149.17083809035532,-142.0083875091039
828,в определенной мере каждый из партнеров проецирует конфликты со своими родителями имевшие место в детстве на отношения в собственной семье,в определенной мере каждый из партнеров проецирует конфликты со своими родителями имевшие место в детстве на отношения в собственной семье,"['в', 'определенной', 'мере', 'каждый', 'из', 'партнеров', 'проецирует', 'конфликты', 'со', 'своими', 'родителями', 'имевшие', 'место', 'в', 'детстве', 'на', 'отношения', 'в', 'собственной', 'семье']","['в', 'определенной', 'мере', 'каждый', 'из', 'партнеров', 'проецирует', 'конфликты', 'со', 'своими', 'родителями', 'имевшие', 'место', 'в', 'детстве', 'на', 'отношения', 'в', 'собственной', 'семье']",-125.15270283060451,-125.15270283060451
829,кстати сегодня утром какойто бойкий старичек сняв с нее обббивку тащил ее на коляске кудато в свой дом,кстати сегодня утром какой-то бойкий старичок сняв с нее обивку тащил ее на коляске куда-то в свой дом,"['кстати', 'сегодня', 'утром', 'какойто', 'бойкий', 'старичек', 'сняв', 'с', 'нее', 'обббивку', 'тащил', 'ее', 'на', 'коляске', 'кудато', 'в', 'свой', 'дом']","['кстати', 'сегодня', 'утром', 'какой-то', 'бойкий', 'старичок', 'сняв', 'с', 'нее', 'обивку', 'тащил', 'ее', 'на', 'коляске', 'куда-то', 'в', 'свой', 'дом']",-167.92349578728798,-148.04373924317454
830,первая токова что человек с которым я бы хотел пообщаться не хочет или будем надеяться не получаеться со мной поговорить что вносит свою лекту в мое настроение,первая такова что человек с которым я бы хотел пообщаться не хочет или будем надеяться не получается со мной поговорить что вносит свою лепту в мое настроение,"['первая', 'токова', 'что', 'человек', 'с', 'которым', 'я', 'бы', 'хотел', 'пообщаться', 'не', 'хочет', 'или', 'будем', 'надеяться', 'не', 'получаеться', 'со', 'мной', 'поговорить', 'что', 'вносит', 'свою', 'лекту', 'в', 'мое', 'настроение']","['первая', 'такова', 'что', 'человек', 'с', 'которым', 'я', 'бы', 'хотел', 'пообщаться', 'не', 'хочет', 'или', 'будем', 'надеяться', 'не', 'получается', 'со', 'мной', 'поговорить', 'что', 'вносит', 'свою', 'лепту', 'в', 'мое', 'настроение']",-227.62271632807025,-211.48978410311915
831,есш в организме наблюдается избыток калия это привадит к повышению выработки гистамина,если в организме наблюдается избыток калия это приводит к повышению выработки гистамина,"['есш', 'в', 'организме', 'наблюдается', 'избыток', 'калия', 'это', 'привадит', 'к', 'повышению', 'выработки', 'гистамина']","['если', 'в', 'организме', 'наблюдается', 'избыток', 'калия', 'это', 'приводит', 'к', 'повышению', 'выработки', 'гистамина']",-123.65246766442607,-102.13453344441254
832,значимыми элементами женской сути считаются нарциссизм пассивность и мазохизм,значимыми элементами женской сути считаются нарциссизм пассивность и мазохизм,"['значимыми', 'элементами', 'женской', 'сути', 'считаются', 'нарциссизм', 'пассивность', 'и', 'мазохизм']","['значимыми', 'элементами', 'женской', 'сути', 'считаются', 'нарциссизм', 'пассивность', 'и', 'мазохизм']",-112.29902051477052,-112.29902051477052
833,благодоря моей давольно набожной бабушке мя привыкла отмечать еще один праздник а именно именины,благодаря моей довольно набожной бабушке я привыкла отмечать еще один праздник а именно именины,"['благодоря', 'моей', 'давольно', 'набожной', 'бабушке', 'мя', 'привыкла', 'отмечать', 'еще', 'один', 'праздник', 'а', 'именно', 'именины']","['благодаря', 'моей', 'довольно', 'набожной', 'бабушке', 'я', 'привыкла', 'отмечать', 'еще', 'один', 'праздник', 'а', 'именно', 'именины']",-151.47301869567724,-124.56897727692524
834,у себя в избранном сохранила ваш пост еще в прошлом году так и не попробовав наверное как и большенство перепостивших,у себя в избранном сохранила ваш пост еще в прошлом году так и не попробовав наверное как и большинство перепостивших,"['у', 'себя', 'в', 'избранном', 'сохранила', 'ваш', 'пост', 'еще', 'в', 'прошлом', 'году', 'так', 'и', 'не', 'попробовав', 'наверное', 'как', 'и', 'большенство', 'перепостивших']","['у', 'себя', 'в', 'избранном', 'сохранила', 'ваш', 'пост', 'еще', 'в', 'прошлом', 'году', 'так', 'и', 'не', 'попробовав', 'наверное', 'как', 'и', 'большинство', 'перепостивших']",-165.13022666021416,-161.84689639887256
835,в подмосковном поселке томилино осуществляется выпуск многоцелевого вертолета aw-139,в подмосковном поселке томилино осуществляется выпуск многоцелевого вертолета aw-139,"['в', 'подмосковном', 'поселке', 'томилино', 'осуществляется', 'выпуск', 'многоцелевого', 'вертолета', 'aw-139']","['в', 'подмосковном', 'поселке', 'томилино', 'осуществляется', 'выпуск', 'многоцелевого', 'вертолета', 'aw-139']",-84.51174043847288,-84.51174043847288
836,я об этом фильме слышала только ооочень положительные отзывы вобще ни одного негативного не было,я об этом фильме слышала только очень положительные отзывы вообще ни одного негативного не было,"['я', 'об', 'этом', 'фильме', 'слышала', 'только', 'ооочень', 'положительные', 'отзывы', 'вобще', 'ни', 'одного', 'негативного', 'не', 'было']","['я', 'об', 'этом', 'фильме', 'слышала', 'только', 'очень', 'положительные', 'отзывы', 'вообще', 'ни', 'одного', 'негативного', 'не', 'было']",-122.11653126725585,-101.65948061089668
837,и часто можно даже попытаться задать интересующий вопрос заслуженному мастеру в его жж но ответ почти всегда следует один и более чем исчерпывающий приходите на мой мастер-класс,и часто можно даже попытаться задать интересующий вопрос заслуженному мастеру в его жж но ответ почти всегда следует один и более чем исчерпывающий приходите на мой мастер-класс,"['и', 'часто', 'можно', 'даже', 'попытаться', 'задать', 'интересующий', 'вопрос', 'заслуженному', 'мастеру', 'в', 'его', 'жж', 'но', 'ответ', 'почти', 'всегда', 'следует', 'один', 'и', 'более', 'чем', 'исчерпывающий', 'приходите', 'на', 'мой', 'мастер-класс']","['и', 'часто', 'можно', 'даже', 'попытаться', 'задать', 'интересующий', 'вопрос', 'заслуженному', 'мастеру', 'в', 'его', 'жж', 'но', 'ответ', 'почти', 'всегда', 'следует', 'один', 'и', 'более', 'чем', 'исчерпывающий', 'приходите', 'на', 'мой', 'мастер-класс']",-210.54510951952037,-210.54510951952037
838,хороший помошник это хорошо,хороший помощник это хорошо,"['хороший', 'помошник', 'это', 'хорошо']","['хороший', 'помощник', 'это', 'хорошо']",-70.57583739965646,-69.57655364941007
840,в воскресенье день строителя но как правельный строитель я буду празднывать уже с сегодня,в воскресенье день строителя но как правильный строитель я буду праздновать уже с сегодня,"['в', 'воскресенье', 'день', 'строителя', 'но', 'как', 'правельный', 'строитель', 'я', 'буду', 'празднывать', 'уже', 'с', 'сегодня']","['в', 'воскресенье', 'день', 'строителя', 'но', 'как', 'правильный', 'строитель', 'я', 'буду', 'праздновать', 'уже', 'с', 'сегодня']",-139.30661796613384,-131.6480728699192
843,в сети огромное колличество разного трепа но временами среди этого получается обнаружить ральные ценности,в сети огромное количество разного трепа но временами среди этого получается обнаружить реальные ценности,"['в', 'сети', 'огромное', 'колличество', 'разного', 'трепа', 'но', 'временами', 'среди', 'этого', 'получается', 'обнаружить', 'ральные', 'ценности']","['в', 'сети', 'огромное', 'количество', 'разного', 'трепа', 'но', 'временами', 'среди', 'этого', 'получается', 'обнаружить', 'реальные', 'ценности']",-178.9186597409346,-159.6805901703654
844,все слушались его совета старались во всем ему подрожать,все слушались его совета старались во всем ему подражать,"['все', 'слушались', 'его', 'совета', 'старались', 'во', 'всем', 'ему', 'подрожать']","['все', 'слушались', 'его', 'совета', 'старались', 'во', 'всем', 'ему', 'подражать']",-95.59415690804572,-90.44579436164958
846,люди почаще улыбайтесь даже если вам этого не хочеться,люди почаще улыбайтесь даже если вам этого не хочется,"['люди', 'почаще', 'улыбайтесь', 'даже', 'если', 'вам', 'этого', 'не', 'хочеться']","['люди', 'почаще', 'улыбайтесь', 'даже', 'если', 'вам', 'этого', 'не', 'хочется']",-101.3652791414473,-93.97292440245404
847,мозайка из сплетенных пальцев наших рук чуть ближе друг к другу ощущение сказочного спокойствия и защищенности в его объятиях,мозаика из сплетенных пальцев наших рук чуть ближе друг к другу ощущение сказочного спокойствия и защищенности в его объятиях,"['мозайка', 'из', 'сплетенных', 'пальцев', 'наших', 'рук', 'чуть', 'ближе', 'друг', 'к', 'другу', 'ощущение', 'сказочного', 'спокойствия', 'и', 'защищенности', 'в', 'его', 'объятиях']","['мозаика', 'из', 'сплетенных', 'пальцев', 'наших', 'рук', 'чуть', 'ближе', 'друг', 'к', 'другу', 'ощущение', 'сказочного', 'спокойствия', 'и', 'защищенности', 'в', 'его', 'объятиях']",-137.58550325629864,-145.31608626145285
848,да прибудет с вами сила ктулху вашего бога да и приклонитесь перед ним ибо он единственный кому эти самые сволочи верят,да пребудет с вами сила ктулху вашего бога да и преклонитесь перед ним ибо он единственный кому эти самые сволочи верят,"['да', 'прибудет', 'с', 'вами', 'сила', 'ктулху', 'вашего', 'бога', 'да', 'и', 'приклонитесь', 'перед', 'ним', 'ибо', 'он', 'единственный', 'кому', 'эти', 'самые', 'сволочи', 'верят']","['да', 'пребудет', 'с', 'вами', 'сила', 'ктулху', 'вашего', 'бога', 'да', 'и', 'преклонитесь', 'перед', 'ним', 'ибо', 'он', 'единственный', 'кому', 'эти', 'самые', 'сволочи', 'верят']",-183.28956898695057,-174.58109372775365
849,ох женщины все им неймется хотят все красивее и красивее быть а потом кааак переборщат,ох женщины все им неймется хотят все красивее и красивее быть а потом как переборщат,"['ох', 'женщины', 'все', 'им', 'неймется', 'хотят', 'все', 'красивее', 'и', 'красивее', 'быть', 'а', 'потом', 'кааак', 'переборщат']","['ох', 'женщины', 'все', 'им', 'неймется', 'хотят', 'все', 'красивее', 'и', 'красивее', 'быть', 'а', 'потом', 'как', 'переборщат']",-167.1791692560456,-158.50631123828916
850,и интеренет был какой-то странный,и интернет был какой-то странный,"['и', 'интеренет', 'был', 'какой-то', 'странный']","['и', 'интернет', 'был', 'какой-то', 'странный']",-66.59909217313452,-68.95235381529213
852,только сегодня мечтала чтобы строили уже еще одно кольцо на метро неважно где,только сегодня мечтала чтобы строили уже еще одно кольцо на метро неважно где,"['только', 'сегодня', 'мечтала', 'чтобы', 'строили', 'уже', 'еще', 'одно', 'кольцо', 'на', 'метро', 'неважно', 'где']","['только', 'сегодня', 'мечтала', 'чтобы', 'строили', 'уже', 'еще', 'одно', 'кольцо', 'на', 'метро', 'неважно', 'где']",-153.67937278225497,-153.67937278225497
855,как-нибудь без великих дел умных мыслей святых идеалов и возвышенных целей,как-нибудь без великих дел умных мыслей святых идеалов и возвышенных целей,"['как-нибудь', 'без', 'великих', 'дел', 'умных', 'мыслей', 'святых', 'идеалов', 'и', 'возвышенных', 'целей']","['как-нибудь', 'без', 'великих', 'дел', 'умных', 'мыслей', 'святых', 'идеалов', 'и', 'возвышенных', 'целей']",-116.9825100573048,-116.9825100573048
856,честно говоря о подобном я даже не мечтал,честно говоря о подобном я даже не мечтал,"['честно', 'говоря', 'о', 'подобном', 'я', 'даже', 'не', 'мечтал']","['честно', 'говоря', 'о', 'подобном', 'я', 'даже', 'не', 'мечтал']",-66.84703235125049,-66.84703235125049
857,но в детской поликлиники все равно измучаю им этот снилс за каким-то делом оооочень нужен,но в детской поликлинике все равно измучают им этот снилс за каким-то делом очень нужен,"['но', 'в', 'детской', 'поликлиники', 'все', 'равно', 'измучаю', 'им', 'этот', 'снилс', 'за', 'каким-то', 'делом', 'оооочень', 'нужен']","['но', 'в', 'детской', 'поликлинике', 'все', 'равно', 'измучают', 'им', 'этот', 'снилс', 'за', 'каким-то', 'делом', 'очень', 'нужен']",-153.0689565762034,-139.61309183958892
858,прямиком соответствующая женщина приступает получаться в мере следом стройный ворот придерживался,прямиком соответствующая женщина приступает получаться в мере следом стройный ворот придерживался,"['прямиком', 'соответствующая', 'женщина', 'приступает', 'получаться', 'в', 'мере', 'следом', 'стройный', 'ворот', 'придерживался']","['прямиком', 'соответствующая', 'женщина', 'приступает', 'получаться', 'в', 'мере', 'следом', 'стройный', 'ворот', 'придерживался']",-206.2203848695975,-206.2203848695975
859,как бы не закрывали двери он всегда как-то пробирался сквозь ни замки ни охрана ни ловушки никогда не могли зделать дверь неприодолимой,как бы ни закрывали двери он всегда как-то пробирался сквозь ни замки ни охрана ни ловушки никогда не могли сделать дверь непреодолимой,"['как', 'бы', 'не', 'закрывали', 'двери', 'он', 'всегда', 'как-то', 'пробирался', 'сквозь', 'ни', 'замки', 'ни', 'охрана', 'ни', 'ловушки', 'никогда', 'не', 'могли', 'зделать', 'дверь', 'неприодолимой']","['как', 'бы', 'ни', 'закрывали', 'двери', 'он', 'всегда', 'как-то', 'пробирался', 'сквозь', 'ни', 'замки', 'ни', 'охрана', 'ни', 'ловушки', 'никогда', 'не', 'могли', 'сделать', 'дверь', 'непреодолимой']",-202.28469265694753,-202.05727547485358
860,вчера и сення был на дежурцве так была харошая солнечная пагода,вчера и сегодня был на дежурстве так была хорошая солнечная погода,"['вчера', 'и', 'сення', 'был', 'на', 'дежурцве', 'так', 'была', 'харошая', 'солнечная', 'пагода']","['вчера', 'и', 'сегодня', 'был', 'на', 'дежурстве', 'так', 'была', 'хорошая', 'солнечная', 'погода']",-141.54827334138778,-109.32690562707819
861,в ходе вчерашней торговой сессии на nasdaq и после окончания торгов подрожали почти на 2 до $14 3 за акцию,в ходе вчерашней торговой сессии на nasdaq и после окончания торгов подорожали почти на 2 до $14 3 за акцию,"['в', 'ходе', 'вчерашней', 'торговой', 'сессии', 'на', 'nasdaq', 'и', 'после', 'окончания', 'торгов', 'подрожали', 'почти', 'на', '2', 'до', '$14', '3', 'за', 'акцию']","['в', 'ходе', 'вчерашней', 'торговой', 'сессии', 'на', 'nasdaq', 'и', 'после', 'окончания', 'торгов', 'подорожали', 'почти', 'на', '2', 'до', '$14', '3', 'за', 'акцию']",-135.15723602260022,-132.7329790017887
862,он предназначен кажется больше для того чтобы о него спотыкаться чем для того чтобы идти по нему,он предназначен кажется больше для того чтобы о него спотыкаться чем для того чтобы идти по нему,"['он', 'предназначен', 'кажется', 'больше', 'для', 'того', 'чтобы', 'о', 'него', 'спотыкаться', 'чем', 'для', 'того', 'чтобы', 'идти', 'по', 'нему']","['он', 'предназначен', 'кажется', 'больше', 'для', 'того', 'чтобы', 'о', 'него', 'спотыкаться', 'чем', 'для', 'того', 'чтобы', 'идти', 'по', 'нему']",-122.48092997421963,-122.48092997421963
863,набережная непомню точно по моему фонтанки,набережная не помню точно по-моему фонтанки,"['набережная', 'непомню', 'точно', 'по', 'моему', 'фонтанки']","['набережная', 'не', 'помню', 'точно', 'по-моему', 'фонтанки']",-90.346012261365,-103.8245747907926
864,необходимые документы паспорт справка о доходах по форме 2-ндфл,необходимые документы паспорт справка о доходах по форме 2-ндфл,"['необходимые', 'документы', 'паспорт', 'справка', 'о', 'доходах', 'по', 'форме', '2-ндфл']","['необходимые', 'документы', 'паспорт', 'справка', 'о', 'доходах', 'по', 'форме', '2-ндфл']",-105.1512164378862,-105.1512164378862
865,абсолютно непонятно на кого такие материалы расчитаны на того кто мечтает услышать речь своего кумира,абсолютно непонятно на кого такие материалы рассчитаны на того кто мечтает услышать речь своего кумира,"['абсолютно', 'непонятно', 'на', 'кого', 'такие', 'материалы', 'расчитаны', 'на', 'того', 'кто', 'мечтает', 'услышать', 'речь', 'своего', 'кумира']","['абсолютно', 'непонятно', 'на', 'кого', 'такие', 'материалы', 'рассчитаны', 'на', 'того', 'кто', 'мечтает', 'услышать', 'речь', 'своего', 'кумира']",-126.4886017020795,-117.23377914214805
866,к тому без чего уже сегодня не можешь представить свою жизнь,к тому без чего уже сегодня не можешь представить свою жизнь,"['к', 'тому', 'без', 'чего', 'уже', 'сегодня', 'не', 'можешь', 'представить', 'свою', 'жизнь']","['к', 'тому', 'без', 'чего', 'уже', 'сегодня', 'не', 'можешь', 'представить', 'свою', 'жизнь']",-74.63439996709448,-74.63439996709448
867,потому что когда люди будут принимать решение приехать сюда то не в последнюю очередь москва большой культурный исторический центр большой индустриальный и финансовый центр,потому что когда люди будут принимать решение приехать сюда то не в последнюю очередь москва большой культурный исторический центр большой индустриальный и финансовый центр,"['потому', 'что', 'когда', 'люди', 'будут', 'принимать', 'решение', 'приехать', 'сюда', 'то', 'не', 'в', 'последнюю', 'очередь', 'москва', 'большой', 'культурный', 'исторический', 'центр', 'большой', 'индустриальный', 'и', 'финансовый', 'центр']","['потому', 'что', 'когда', 'люди', 'будут', 'принимать', 'решение', 'приехать', 'сюда', 'то', 'не', 'в', 'последнюю', 'очередь', 'москва', 'большой', 'культурный', 'исторический', 'центр', 'большой', 'индустриальный', 'и', 'финансовый', 'центр']",-169.10363913967672,-169.10363913967672
868,хотел было написать что они офигели постеры продавать за 125уе но потом разглядел что подписанный,хотел было написать что они офигели постеры продавать за 125уе но потом разглядел что подписанный,"['хотел', 'было', 'написать', 'что', 'они', 'офигели', 'постеры', 'продавать', 'за', '125уе', 'но', 'потом', 'разглядел', 'что', 'подписанный']","['хотел', 'было', 'написать', 'что', 'они', 'офигели', 'постеры', 'продавать', 'за', '125уе', 'но', 'потом', 'разглядел', 'что', 'подписанный']",-187.72110907180064,-187.72110907180064
