,source,true,tokenized_source,tokenized_true,source_likelihood,true_likelihood
767,это только в фильмах и у пушкина на дуэли все красиво а так дырочка и фсе,это только в фильмах и у пушкина на дуэли все красиво а так дырочка и все,"['это', 'только', 'в', 'фильмах', 'и', 'у', 'пушкина', 'на', 'дуэли', 'все', 'красиво', 'а', 'так', 'дырочка', 'и', 'фсе']","['это', 'только', 'в', 'фильмах', 'и', 'у', 'пушкина', 'на', 'дуэли', 'все', 'красиво', 'а', 'так', 'дырочка', 'и', 'все']",-66.15010070800781,-61.14323043823242
768,согласно мнению тесла свет искривлялся изза того что крупное тело например солнце было окружено мощным силовым полем воздействующим на лучи,согласно мнению тесла свет искривлялся из-за того что крупное тело например солнце было окружено мощным силовым полем воздействующим на лучи,"['согласно', 'мнению', 'тесла', 'свет', 'искривлялся', 'изза', 'того', 'что', 'крупное', 'тело', 'например', 'солнце', 'было', 'окружено', 'мощным', 'силовым', 'полем', 'воздействующим', 'на', 'лучи']","['согласно', 'мнению', 'тесла', 'свет', 'искривлялся', 'из-за', 'того', 'что', 'крупное', 'тело', 'например', 'солнце', 'было', 'окружено', 'мощным', 'силовым', 'полем', 'воздействующим', 'на', 'лучи']",-84.5457534790039,-77.11563873291016
769,типо щас мы фсе безбрачные а на небе нас бог повенчает,типа сейчас мы все безбрачные а на небе нас бог повенчает,"['типо', 'щас', 'мы', 'фсе', 'безбрачные', 'а', 'на', 'небе', 'нас', 'бог', 'повенчает']","['типа', 'сейчас', 'мы', 'все', 'безбрачные', 'а', 'на', 'небе', 'нас', 'бог', 'повенчает']",-62.37633514404297,-51.32575607299805
770,представляете еслиб все мы болели за одну футбольную команду все-все до единого,представляете если б все мы болели за одну футбольную команду все-все до единого,"['представляете', 'еслиб', 'все', 'мы', 'болели', 'за', 'одну', 'футбольную', 'команду', 'все-все', 'до', 'единого']","['представляете', 'если', 'б', 'все', 'мы', 'болели', 'за', 'одну', 'футбольную', 'команду', 'все-все', 'до', 'единого']",-52.06524658203125,-47.86963653564453
771,бронзовые призеры по парной гребле оксана мастерс слева и роб джонс из сша 2 сентября 2012,бронзовые призеры по парной гребле оксана мастерс слева и роб джонс из сша 2 сентября 2012,"['бронзовые', 'призеры', 'по', 'парной', 'гребле', 'оксана', 'мастерс', 'слева', 'и', 'роб', 'джонс', 'из', 'сша', '2', 'сентября', '2012']","['бронзовые', 'призеры', 'по', 'парной', 'гребле', 'оксана', 'мастерс', 'слева', 'и', 'роб', 'джонс', 'из', 'сша', '2', 'сентября', '2012']",-75.15763854980469,-75.15763854980469
772,хочеца подлить масла в огонь и рассказать о своей причастность к этому славному мать его культурному мероприятию,хочется подлить масла в огонь и рассказать о своей причастности к этому славному мать его культурному мероприятию,"['хочеца', 'подлить', 'масла', 'в', 'огонь', 'и', 'рассказать', 'о', 'своей', 'причастность', 'к', 'этому', 'славному', 'мать', 'его', 'культурному', 'мероприятию']","['хочется', 'подлить', 'масла', 'в', 'огонь', 'и', 'рассказать', 'о', 'своей', 'причастности', 'к', 'этому', 'славному', 'мать', 'его', 'культурному', 'мероприятию']",-61.875797271728516,-53.71518325805664
773,интересны метаморфозы происшедшие с николаем и особенно с наташей,интересны метаморфозы происшедшие с николаем и особенно с наташей,"['интересны', 'метаморфозы', 'происшедшие', 'с', 'николаем', 'и', 'особенно', 'с', 'наташей']","['интересны', 'метаморфозы', 'происшедшие', 'с', 'николаем', 'и', 'особенно', 'с', 'наташей']",-47.981788635253906,-47.981788635253906
774,как же мне вас нехватает,как же мне вас не хватает,"['как', 'же', 'мне', 'вас', 'нехватает']","['как', 'же', 'мне', 'вас', 'не', 'хватает']",-22.74209213256836,-18.469013214111328
775,а еще когда-то худела голоданием и питалась исключительно овощами и фруктами до,а еще когда-то худела голоданием и питалась исключительно овощами и фруктами до,"['а', 'еще', 'когда-то', 'худела', 'голоданием', 'и', 'питалась', 'исключительно', 'овощами', 'и', 'фруктами', 'до']","['а', 'еще', 'когда-то', 'худела', 'голоданием', 'и', 'питалась', 'исключительно', 'овощами', 'и', 'фруктами', 'до']",-46.30754852294922,-46.30754852294922
776,ударение в фамилие уже наверно плавно переехало с первого слога на последний,ударение в фамилии уже наверно плавно переехало с первого слога на последний,"['ударение', 'в', 'фамилие', 'уже', 'наверно', 'плавно', 'переехало', 'с', 'первого', 'слога', 'на', 'последний']","['ударение', 'в', 'фамилии', 'уже', 'наверно', 'плавно', 'переехало', 'с', 'первого', 'слога', 'на', 'последний']",-54.21110153198242,-46.32242202758789
777,если есть хоть одна возможность зделать нитак они так и зделают прям первый закон мерфи,если есть хоть одна возможность сделать не так они так и сделают прям первый закон мерфи,"['если', 'есть', 'хоть', 'одна', 'возможность', 'зделать', 'нитак', 'они', 'так', 'и', 'зделают', 'прям', 'первый', 'закон', 'мерфи']","['если', 'есть', 'хоть', 'одна', 'возможность', 'сделать', 'не', 'так', 'они', 'так', 'и', 'сделают', 'прям', 'первый', 'закон', 'мерфи']",-69.94920349121094,-55.152366638183594
778,я еду на несколько днй в гамбург на конференцию,я еду на несколько дней в гамбург на конференцию,"['я', 'еду', 'на', 'несколько', 'днй', 'в', 'гамбург', 'на', 'конференцию']","['я', 'еду', 'на', 'несколько', 'дней', 'в', 'гамбург', 'на', 'конференцию']",-37.62543869018555,-31.96518898010254
779,я даже незнаю как назвать эти цвета,я даже не знаю как назвать эти цвета,"['я', 'даже', 'незнаю', 'как', 'назвать', 'эти', 'цвета']","['я', 'даже', 'не', 'знаю', 'как', 'назвать', 'эти', 'цвета']",-30.992843627929688,-20.130512237548828
780,вчера госдума в первом чтении одобрила поправки в закон о рекламе запрещающие рекламировать табачную и алкогольную продукцию включая пиво на объектах транспортной инфраструктуры,вчера госдума в первом чтении одобрила поправки в закон о рекламе запрещающие рекламировать табачную и алкогольную продукцию включая пиво на объектах транспортной инфраструктуры,"['вчера', 'госдума', 'в', 'первом', 'чтении', 'одобрила', 'поправки', 'в', 'закон', 'о', 'рекламе', 'запрещающие', 'рекламировать', 'табачную', 'и', 'алкогольную', 'продукцию', 'включая', 'пиво', 'на', 'объектах', 'транспортной', 'инфраструктуры']","['вчера', 'госдума', 'в', 'первом', 'чтении', 'одобрила', 'поправки', 'в', 'закон', 'о', 'рекламе', 'запрещающие', 'рекламировать', 'табачную', 'и', 'алкогольную', 'продукцию', 'включая', 'пиво', 'на', 'объектах', 'транспортной', 'инфраструктуры']",-53.88955307006836,-53.88955307006836
781,а руководители авиакомпаний напротив очень довольны западными стандартами подготовки,а руководители авиакомпаний напротив очень довольны западными стандартами подготовки,"['а', 'руководители', 'авиакомпаний', 'напротив', 'очень', 'довольны', 'западными', 'стандартами', 'подготовки']","['а', 'руководители', 'авиакомпаний', 'напротив', 'очень', 'довольны', 'западными', 'стандартами', 'подготовки']",-39.8322868347168,-39.8322868347168
782,ниче не знаю но она кртится то по часовой то против,ничего не знаю но она крутится то по часовой то против,"['ниче', 'не', 'знаю', 'но', 'она', 'кртится', 'то', 'по', 'часовой', 'то', 'против']","['ничего', 'не', 'знаю', 'но', 'она', 'крутится', 'то', 'по', 'часовой', 'то', 'против']",-47.13302230834961,-37.834529876708984
783,а сегодя я в 6.30 провожал лизу на работу по подобию снега и ругал ие за трудогольность и карьеризьм,а сегодня я в 6.30 провожал лизу на работу по подобию снега и ругал ее за трудогольность и карьеризм,"['а', 'сегодя', 'я', 'в', '6.30', 'провожал', 'лизу', 'на', 'работу', 'по', 'подобию', 'снега', 'и', 'ругал', 'ие', 'за', 'трудогольность', 'и', 'карьеризьм']","['а', 'сегодня', 'я', 'в', '6.30', 'провожал', 'лизу', 'на', 'работу', 'по', 'подобию', 'снега', 'и', 'ругал', 'ее', 'за', 'трудогольность', 'и', 'карьеризм']",-99.66393280029297,-82.36457824707031
784,вобщем прилетели мы в гоа от дели 2 с половиной часа где-то в районе обеда,в общем прилетели мы в гоа от дели 2 с половиной часа где-то в районе обеда,"['вобщем', 'прилетели', 'мы', 'в', 'гоа', 'от', 'дели', '2', 'с', 'половиной', 'часа', 'где-то', 'в', 'районе', 'обеда']","['в', 'общем', 'прилетели', 'мы', 'в', 'гоа', 'от', 'дели', '2', 'с', 'половиной', 'часа', 'где-то', 'в', 'районе', 'обеда']",-59.54987335205078,-58.50099182128906
785,и кароче у них бессознательный поток такой просто сидишь думаешь чето,и короче у них бессознательный поток такой просто сидишь думаешь что-то,"['и', 'кароче', 'у', 'них', 'бессознательный', 'поток', 'такой', 'просто', 'сидишь', 'думаешь', 'чето']","['и', 'короче', 'у', 'них', 'бессознательный', 'поток', 'такой', 'просто', 'сидишь', 'думаешь', 'что-то']",-56.170921325683594,-46.846073150634766
786,кароче предлагаю вам ваши паранои отправить в мусорку,короче предлагаю вам ваши паранойи отправить в мусорку,"['кароче', 'предлагаю', 'вам', 'ваши', 'паранои', 'отправить', 'в', 'мусорку']","['короче', 'предлагаю', 'вам', 'ваши', 'паранойи', 'отправить', 'в', 'мусорку']",-41.453025817871094,-37.20173645019531
787,только что сделаный колаж,только что сделанный коллаж,"['только', 'что', 'сделаный', 'колаж']","['только', 'что', 'сделанный', 'коллаж']",-24.851457595825195,-19.06160545349121
788,когда чувствуешь внутри отсутсвие всего,когда чувствуешь внутри отсутствие всего,"['когда', 'чувствуешь', 'внутри', 'отсутсвие', 'всего']","['когда', 'чувствуешь', 'внутри', 'отсутствие', 'всего']",-26.24300193786621,-23.50048828125
789,я б всетаки сказала характер с мышцами хотя с мозгами былоб куда лучше,я б все-таки сказала характер с мышцами хотя с мозгами было б куда лучше,"['я', 'б', 'всетаки', 'сказала', 'характер', 'с', 'мышцами', 'хотя', 'с', 'мозгами', 'былоб', 'куда', 'лучше']","['я', 'б', 'все-таки', 'сказала', 'характер', 'с', 'мышцами', 'хотя', 'с', 'мозгами', 'было', 'б', 'куда', 'лучше']",-60.51744842529297,-54.26091384887695
790,большинство москвичей в наше время пользуются такси так как данный транспорт предлагает более удобный быстрый и безопасный проезд по сравнению с другими видами городского транспорта,большинство москвичей в наше время пользуются такси так как данный транспорт предлагает более удобный быстрый и безопасный проезд по сравнению с другими видами городского транспорта,"['большинство', 'москвичей', 'в', 'наше', 'время', 'пользуются', 'такси', 'так', 'как', 'данный', 'транспорт', 'предлагает', 'более', 'удобный', 'быстрый', 'и', 'безопасный', 'проезд', 'по', 'сравнению', 'с', 'другими', 'видами', 'городского', 'транспорта']","['большинство', 'москвичей', 'в', 'наше', 'время', 'пользуются', 'такси', 'так', 'как', 'данный', 'транспорт', 'предлагает', 'более', 'удобный', 'быстрый', 'и', 'безопасный', 'проезд', 'по', 'сравнению', 'с', 'другими', 'видами', 'городского', 'транспорта']",-68.90276336669922,-68.90276336669922
791,мой сын улыбается когда видит меня скоро он начнет надеятся на меня искать поддержки а я в свое время буду подсознательно подтачивать его мировоззрение и натуру под себя как каждый родитель стремиться навязать правильную линию поведения воплотить то чего не успел сам,мой сын улыбается когда видит меня скоро он начнет надеяться на меня искать поддержки а я в свое время буду подсознательно подтачивать его мировоззрение и натуру под себя как каждый родитель стремится навязать правильную линию поведения воплотить то чего не успел сам,"['мой', 'сын', 'улыбается', 'когда', 'видит', 'меня', 'скоро', 'он', 'начнет', 'надеятся', 'на', 'меня', 'искать', 'поддержки', 'а', 'я', 'в', 'свое', 'время', 'буду', 'подсознательно', 'подтачивать', 'его', 'мировоззрение', 'и', 'натуру', 'под', 'себя', 'как', 'каждый', 'родитель', 'стремиться', 'навязать', 'правильную', 'линию', 'поведения', 'воплотить', 'то', 'чего', 'не', 'успел', 'сам']","['мой', 'сын', 'улыбается', 'когда', 'видит', 'меня', 'скоро', 'он', 'начнет', 'надеяться', 'на', 'меня', 'искать', 'поддержки', 'а', 'я', 'в', 'свое', 'время', 'буду', 'подсознательно', 'подтачивать', 'его', 'мировоззрение', 'и', 'натуру', 'под', 'себя', 'как', 'каждый', 'родитель', 'стремится', 'навязать', 'правильную', 'линию', 'поведения', 'воплотить', 'то', 'чего', 'не', 'успел', 'сам']",-146.70350646972656,-144.45578002929688
792,переедание ожирение это все можно связать с проблемой власти манипулирования но не только этим все исчерпывается естессно,переедание ожирение это все можно связать с проблемой власти манипулирования но не только этим все исчерпывается естественно,"['переедание', 'ожирение', 'это', 'все', 'можно', 'связать', 'с', 'проблемой', 'власти', 'манипулирования', 'но', 'не', 'только', 'этим', 'все', 'исчерпывается', 'естессно']","['переедание', 'ожирение', 'это', 'все', 'можно', 'связать', 'с', 'проблемой', 'власти', 'манипулирования', 'но', 'не', 'только', 'этим', 'все', 'исчерпывается', 'естественно']",-70.33614349365234,-66.96375274658203
793,поласкайте воспаленное горло раствором фурацилина 2 таблетки на стакан теплой воды,полоскайте воспаленное горло раствором фурацилина 2 таблетки на стакан теплой воды,"['поласкайте', 'воспаленное', 'горло', 'раствором', 'фурацилина', '2', 'таблетки', 'на', 'стакан', 'теплой', 'воды']","['полоскайте', 'воспаленное', 'горло', 'раствором', 'фурацилина', '2', 'таблетки', 'на', 'стакан', 'теплой', 'воды']",-43.508663177490234,-43.508663177490234
794,парк пиарят как бывшую дачку какогото капиталиста спрятавшего на малярийном юге свою любовницу тансовщицу и все,парк пиарят как бывшую дачку какого-то капиталиста спрятавшего на малярийном юге свою любовницу-танцовщицу и все,"['парк', 'пиарят', 'как', 'бывшую', 'дачку', 'какогото', 'капиталиста', 'спрятавшего', 'на', 'малярийном', 'юге', 'свою', 'любовницу', 'тансовщицу', 'и', 'все']","['парк', 'пиарят', 'как', 'бывшую', 'дачку', 'какого-то', 'капиталиста', 'спрятавшего', 'на', 'малярийном', 'юге', 'свою', 'любовницу-танцовщицу', 'и', 'все']",-90.3675765991211,-84.84435272216797
795,прямо и пытаются сбежать в левый ряд картина маслом все шассе стоит причем левый ряд самый медленный,прямо и пытаются сбежать в левый ряд картина маслом все шоссе стоит причем левый ряд самый медленный,"['прямо', 'и', 'пытаются', 'сбежать', 'в', 'левый', 'ряд', 'картина', 'маслом', 'все', 'шассе', 'стоит', 'причем', 'левый', 'ряд', 'самый', 'медленный']","['прямо', 'и', 'пытаются', 'сбежать', 'в', 'левый', 'ряд', 'картина', 'маслом', 'все', 'шоссе', 'стоит', 'причем', 'левый', 'ряд', 'самый', 'медленный']",-68.20854949951172,-64.95952606201172
796,наконецто я стала щастливым обладателем штатива для камеры,наконец-то я стала счастливым обладателем штатива для камеры,"['наконецто', 'я', 'стала', 'щастливым', 'обладателем', 'штатива', 'для', 'камеры']","['наконец-то', 'я', 'стала', 'счастливым', 'обладателем', 'штатива', 'для', 'камеры']",-43.791770935058594,-32.331886291503906
797,тогда я сказал забyдте об этом мы этого воообще не бyдем пpекpащать,тогда я сказал забудьте об этом мы этого вообще не будем прекращать,"['тогда', 'я', 'сказал', 'забyдте', 'об', 'этом', 'мы', 'этого', 'воообще', 'не', 'бyдем', 'пpекpащать']","['тогда', 'я', 'сказал', 'забудьте', 'об', 'этом', 'мы', 'этого', 'вообще', 'не', 'будем', 'прекращать']",-60.75978088378906,-40.78578186035156
798,я люблю все современное как человек уже новой фармации продукт эпохи гламура и красоты поколение нулевых,я люблю все современное как человек уже новой формации продукт эпохи гламура и красоты поколение нулевых,"['я', 'люблю', 'все', 'современное', 'как', 'человек', 'уже', 'новой', 'фармации', 'продукт', 'эпохи', 'гламура', 'и', 'красоты', 'поколение', 'нулевых']","['я', 'люблю', 'все', 'современное', 'как', 'человек', 'уже', 'новой', 'формации', 'продукт', 'эпохи', 'гламура', 'и', 'красоты', 'поколение', 'нулевых']",-68.71624755859375,-65.22088623046875
799,даж в питер тада не поеду,даже в питер тогда не поеду,"['даж', 'в', 'питер', 'тада', 'не', 'поеду']","['даже', 'в', 'питер', 'тогда', 'не', 'поеду']",-35.83208084106445,-26.199111938476562
800,это может быть ваш дом может быть дом ваших друзей может быть вообще чей угодно дом одинокого старика большой семьи или целого народа,это может быть ваш дом может быть дом ваших друзей может быть вообще чей угодно дом одинокого старика большой семьи или целого народа,"['это', 'может', 'быть', 'ваш', 'дом', 'может', 'быть', 'дом', 'ваших', 'друзей', 'может', 'быть', 'вообще', 'чей', 'угодно', 'дом', 'одинокого', 'старика', 'большой', 'семьи', 'или', 'целого', 'народа']","['это', 'может', 'быть', 'ваш', 'дом', 'может', 'быть', 'дом', 'ваших', 'друзей', 'может', 'быть', 'вообще', 'чей', 'угодно', 'дом', 'одинокого', 'старика', 'большой', 'семьи', 'или', 'целого', 'народа']",-73.32426452636719,-73.32426452636719
801,послал ссылочку по почте ген-директору и его заму они ну ооочень много говорят слово спасибо,послал ссылочку по почте гендиректору и его заму они ну очень много говорят слово спасибо,"['послал', 'ссылочку', 'по', 'почте', 'ген-директору', 'и', 'его', 'заму', 'они', 'ну', 'ооочень', 'много', 'говорят', 'слово', 'спасибо']","['послал', 'ссылочку', 'по', 'почте', 'гендиректору', 'и', 'его', 'заму', 'они', 'ну', 'очень', 'много', 'говорят', 'слово', 'спасибо']",-72.06539154052734,-60.041316986083984
802,а в самое последнее время на игле хамон-хамон женщины на грани,а в самое последнее время на игле хамон-хамон женщины на грани,"['а', 'в', 'самое', 'последнее', 'время', 'на', 'игле', 'хамон-хамон', 'женщины', 'на', 'грани']","['а', 'в', 'самое', 'последнее', 'время', 'на', 'игле', 'хамон-хамон', 'женщины', 'на', 'грани']",-38.86161804199219,-38.86161804199219
803,в конце струнные в духе бранденбургской сюиты дэйва брубека,в конце струнные в духе бранденбургской сюиты дэйва брубека,"['в', 'конце', 'струнные', 'в', 'духе', 'бранденбургской', 'сюиты', 'дэйва', 'брубека']","['в', 'конце', 'струнные', 'в', 'духе', 'бранденбургской', 'сюиты', 'дэйва', 'брубека']",-49.26750183105469,-49.26750183105469
804,в память этого дня в 1921 году было наконец-то был выбран день для празднования 8 марта,в память этого дня в 1921 году было наконец-то был выбран день для празднования 8 марта,"['в', 'память', 'этого', 'дня', 'в', '1921', 'году', 'было', 'наконец-то', 'был', 'выбран', 'день', 'для', 'празднования', '8', 'марта']","['в', 'память', 'этого', 'дня', 'в', '1921', 'году', 'было', 'наконец-то', 'был', 'выбран', 'день', 'для', 'празднования', '8', 'марта']",-43.00551223754883,-43.00551223754883
805,мало того что оскар из за своей дурьей головы угадил в капкан и из каменистого дна океана попал сюда,мало того что оскар из-за своей дурьей головы угодил в капкан и из каменистого дна океана попал сюда,"['мало', 'того', 'что', 'оскар', 'из', 'за', 'своей', 'дурьей', 'головы', 'угадил', 'в', 'капкан', 'и', 'из', 'каменистого', 'дна', 'океана', 'попал', 'сюда']","['мало', 'того', 'что', 'оскар', 'из-за', 'своей', 'дурьей', 'головы', 'угодил', 'в', 'капкан', 'и', 'из', 'каменистого', 'дна', 'океана', 'попал', 'сюда']",-75.27759552001953,-70.24626159667969
806,и какие у нас всвязи с этим планы на ближайшую неделю,и какие у нас в связи с этим планы на ближайшую неделю,"['и', 'какие', 'у', 'нас', 'всвязи', 'с', 'этим', 'планы', 'на', 'ближайшую', 'неделю']","['и', 'какие', 'у', 'нас', 'в', 'связи', 'с', 'этим', 'планы', 'на', 'ближайшую', 'неделю']",-29.827442169189453,-25.126766204833984
807,на обеденный стол не зализает да и по остальным столам не шарится,на обеденный стол не залезает да и по остальным столам не шарится,"['на', 'обеденный', 'стол', 'не', 'зализает', 'да', 'и', 'по', 'остальным', 'столам', 'не', 'шарится']","['на', 'обеденный', 'стол', 'не', 'залезает', 'да', 'и', 'по', 'остальным', 'столам', 'не', 'шарится']",-52.72469711303711,-50.442684173583984
808,плохим низзя назвать потому что придраца не к чему,плохим нельзя назвать потому что придраться не к чему,"['плохим', 'низзя', 'назвать', 'потому', 'что', 'придраца', 'не', 'к', 'чему']","['плохим', 'нельзя', 'назвать', 'потому', 'что', 'придраться', 'не', 'к', 'чему']",-42.49318313598633,-28.40721893310547
809,мы должны были ночевать в оленьих ручьях до них было еще 200 километров а время клонилось к половине седьмого,мы должны были ночевать в оленьих ручьях до них было еще 200 километров а время клонилось к половине седьмого,"['мы', 'должны', 'были', 'ночевать', 'в', 'оленьих', 'ручьях', 'до', 'них', 'было', 'еще', '200', 'километров', 'а', 'время', 'клонилось', 'к', 'половине', 'седьмого']","['мы', 'должны', 'были', 'ночевать', 'в', 'оленьих', 'ручьях', 'до', 'них', 'было', 'еще', '200', 'километров', 'а', 'время', 'клонилось', 'к', 'половине', 'седьмого']",-65.15380859375,-65.15380859375
810,очень хорошо вот только скажы мне пожайлуста зачем midi в mp3 упаковывать,очень хорошо вот только скажи мне пожалуйста зачем midi в mp3 упаковывать,"['очень', 'хорошо', 'вот', 'только', 'скажы', 'мне', 'пожайлуста', 'зачем', 'midi', 'в', 'mp3', 'упаковывать']","['очень', 'хорошо', 'вот', 'только', 'скажи', 'мне', 'пожалуйста', 'зачем', 'midi', 'в', 'mp3', 'упаковывать']",-63.13368225097656,-48.53737258911133
811,подарили 5 неплохих книжек теперь буду много читать ближайшую неделю,подарили 5 неплохих книжек теперь буду много читать ближайшую неделю,"['подарили', '5', 'неплохих', 'книжек', 'теперь', 'буду', 'много', 'читать', 'ближайшую', 'неделю']","['подарили', '5', 'неплохих', 'книжек', 'теперь', 'буду', 'много', 'читать', 'ближайшую', 'неделю']",-46.114990234375,-46.114990234375
812,землятресение в тайланде ноябрь 2012 года,землетрясение в таиланде ноябрь 2012 года,"['землятресение', 'в', 'тайланде', 'ноябрь', '2012', 'года']","['землетрясение', 'в', 'таиланде', 'ноябрь', '2012', 'года']",-28.010587692260742,-25.07213020324707
813,эта обувь защищает спортсмена от разного рода череватостей начиная от растяжений и заканчивая плоскостопией,эта обувь защищает спортсмена от разного рода чреватостей начиная от растяжений и заканчивая плоскостопией,"['эта', 'обувь', 'защищает', 'спортсмена', 'от', 'разного', 'рода', 'череватостей', 'начиная', 'от', 'растяжений', 'и', 'заканчивая', 'плоскостопией']","['эта', 'обувь', 'защищает', 'спортсмена', 'от', 'разного', 'рода', 'чреватостей', 'начиная', 'от', 'растяжений', 'и', 'заканчивая', 'плоскостопией']",-61.038185119628906,-61.038185119628906
814,в шейкер наливаем светлый ром ликер малибу и персиковый ликер,в шейкер наливаем светлый ром ликер малибу и персиковый ликер,"['в', 'шейкер', 'наливаем', 'светлый', 'ром', 'ликер', 'малибу', 'и', 'персиковый', 'ликер']","['в', 'шейкер', 'наливаем', 'светлый', 'ром', 'ликер', 'малибу', 'и', 'персиковый', 'ликер']",-53.37004089355469,-53.37004089355469
815,мне часто задают подобный вопрос причем не только новички но и профессионалы,мне часто задают подобный вопрос причем не только новички но и профессионалы,"['мне', 'часто', 'задают', 'подобный', 'вопрос', 'причем', 'не', 'только', 'новички', 'но', 'и', 'профессионалы']","['мне', 'часто', 'задают', 'подобный', 'вопрос', 'причем', 'не', 'только', 'новички', 'но', 'и', 'профессионалы']",-36.4315185546875,-36.4315185546875
816,набери печенье из арахисового масла и тебе многие известные порталы его выдадут,набери печенье из арахисового масла и тебе многие известные порталы его выдадут,"['набери', 'печенье', 'из', 'арахисового', 'масла', 'и', 'тебе', 'многие', 'известные', 'порталы', 'его', 'выдадут']","['набери', 'печенье', 'из', 'арахисового', 'масла', 'и', 'тебе', 'многие', 'известные', 'порталы', 'его', 'выдадут']",-47.73372268676758,-47.73372268676758
817,тут у меня возникло просто паническое чувстве сделать для кого то немножко плохо да может они и в правду просто раззявы но я всеже наверное это сделаю потомушто в моих жилах кипит воровская кровь,тут у меня возникло просто паническое чувство сделать для кого-то немножко плохо да может они и вправду просто раззявы но я все же наверное это сделаю потому что в моих жилах кипит воровская кровь,"['тут', 'у', 'меня', 'возникло', 'просто', 'паническое', 'чувстве', 'сделать', 'для', 'кого', 'то', 'немножко', 'плохо', 'да', 'может', 'они', 'и', 'в', 'правду', 'просто', 'раззявы', 'но', 'я', 'всеже', 'наверное', 'это', 'сделаю', 'потомушто', 'в', 'моих', 'жилах', 'кипит', 'воровская', 'кровь']","['тут', 'у', 'меня', 'возникло', 'просто', 'паническое', 'чувство', 'сделать', 'для', 'кого-то', 'немножко', 'плохо', 'да', 'может', 'они', 'и', 'вправду', 'просто', 'раззявы', 'но', 'я', 'все', 'же', 'наверное', 'это', 'сделаю', 'потому', 'что', 'в', 'моих', 'жилах', 'кипит', 'воровская', 'кровь']",-150.89035034179688,-125.00524139404297
818,воронежский кадетский корпус в николаевские времена был известен на всю россию суровостью своего первого директора генерала винтулова который в пятидесятых годах запарывал кадет до потери сознания,воронежский кадетский корпус в николаевские времена был известен на всю россию суровостью своего первого директора генерала винтулова который в пятидесятых годах запарывал кадет до потери сознания,"['воронежский', 'кадетский', 'корпус', 'в', 'николаевские', 'времена', 'был', 'известен', 'на', 'всю', 'россию', 'суровостью', 'своего', 'первого', 'директора', 'генерала', 'винтулова', 'который', 'в', 'пятидесятых', 'годах', 'запарывал', 'кадет', 'до', 'потери', 'сознания']","['воронежский', 'кадетский', 'корпус', 'в', 'николаевские', 'времена', 'был', 'известен', 'на', 'всю', 'россию', 'суровостью', 'своего', 'первого', 'директора', 'генерала', 'винтулова', 'который', 'в', 'пятидесятых', 'годах', 'запарывал', 'кадет', 'до', 'потери', 'сознания']",-97.79888153076172,-97.79888153076172
819,по дороге три раза пережидали дождь один раз на автобусной остановке в ниде потом в кафе уже на выезде из города заодно пообедали,по дороге три раза пережидали дождь один раз на автобусной остановке в ниде потом в кафе уже на выезде из города заодно пообедали,"['по', 'дороге', 'три', 'раза', 'пережидали', 'дождь', 'один', 'раз', 'на', 'автобусной', 'остановке', 'в', 'ниде', 'потом', 'в', 'кафе', 'уже', 'на', 'выезде', 'из', 'города', 'заодно', 'пообедали']","['по', 'дороге', 'три', 'раза', 'пережидали', 'дождь', 'один', 'раз', 'на', 'автобусной', 'остановке', 'в', 'ниде', 'потом', 'в', 'кафе', 'уже', 'на', 'выезде', 'из', 'города', 'заодно', 'пообедали']",-79.09207153320312,-79.09207153320312
820,однако воздействие этого излучения на человеческий организм не связано с открытиями науки а имело место всегда,однако воздействие этого излучения на человеческий организм не связано с открытиями науки а имело место всегда,"['однако', 'воздействие', 'этого', 'излучения', 'на', 'человеческий', 'организм', 'не', 'связано', 'с', 'открытиями', 'науки', 'а', 'имело', 'место', 'всегда']","['однако', 'воздействие', 'этого', 'излучения', 'на', 'человеческий', 'организм', 'не', 'связано', 'с', 'открытиями', 'науки', 'а', 'имело', 'место', 'всегда']",-50.65656661987305,-50.65656661987305
821,здесь болше деталей и название статьи тоньше медведев осторожно поздравил януковича,здесь больше деталей и название статьи тоньше медведев осторожно поздравил януковича,"['здесь', 'болше', 'деталей', 'и', 'название', 'статьи', 'тоньше', 'медведев', 'осторожно', 'поздравил', 'януковича']","['здесь', 'больше', 'деталей', 'и', 'название', 'статьи', 'тоньше', 'медведев', 'осторожно', 'поздравил', 'януковича']",-60.435699462890625,-54.742347717285156
822,стооолько мноогооо у меня уже руки зачесались,столько много у меня уже руки зачесались,"['стооолько', 'мноогооо', 'у', 'меня', 'уже', 'руки', 'зачесались']","['столько', 'много', 'у', 'меня', 'уже', 'руки', 'зачесались']",-40.4450798034668,-30.415294647216797
