,source,true,tokenized_source,tokenized_true,source_likelihood,true_likelihood
1084,распространить его не тушуясь среди потенциальных дарителей кагбэ намекая что в гробу ты видал их костюмчики на рост 50 когда твой ребенок родился 60,распространить его не тушуясь среди потенциальных дарителей как бы намекая что в гробу ты видал их костюмчики на рост 50 когда твой ребенок родился 60,"['распространить', 'его', 'не', 'тушуясь', 'среди', 'потенциальных', 'дарителей', 'кагбэ', 'намекая', 'что', 'в', 'гробу', 'ты', 'видал', 'их', 'костюмчики', 'на', 'рост', '50', 'когда', 'твой', 'ребенок', 'родился', '60']","['распространить', 'его', 'не', 'тушуясь', 'среди', 'потенциальных', 'дарителей', 'как', 'бы', 'намекая', 'что', 'в', 'гробу', 'ты', 'видал', 'их', 'костюмчики', 'на', 'рост', '50', 'когда', 'твой', 'ребенок', 'родился', '60']",-389.7386591723046,-373.5645785749801
1085,женя уехала а я что то погрустил немного всетаки что-то осталось с тех пор как мы общались тогда давно,женя уехала а я что-то погрустил немного все-таки что-то осталось с тех пор как мы общались тогда давно,"['женя', 'уехала', 'а', 'я', 'что', 'то', 'погрустил', 'немного', 'всетаки', 'что-то', 'осталось', 'с', 'тех', 'пор', 'как', 'мы', 'общались', 'тогда', 'давно']","['женя', 'уехала', 'а', 'я', 'что-то', 'погрустил', 'немного', 'все-таки', 'что-то', 'осталось', 'с', 'тех', 'пор', 'как', 'мы', 'общались', 'тогда', 'давно']",-255.9996546707785,-244.8869040222845
1086,пока этим неумеют пользоватся это никого не волнует,пока этим не умеют пользоваться это никого не волнует,"['пока', 'этим', 'неумеют', 'пользоватся', 'это', 'никого', 'не', 'волнует']","['пока', 'этим', 'не', 'умеют', 'пользоваться', 'это', 'никого', 'не', 'волнует']",-125.01037722568987,-129.42572193158338
1087,это хто там говорил что фотки не получаются,это кто там говорил что фотки не получаются,"['это', 'хто', 'там', 'говорил', 'что', 'фотки', 'не', 'получаются']","['это', 'кто', 'там', 'говорил', 'что', 'фотки', 'не', 'получаются']",-147.77279752679328,-124.81606147137471
1088,и тебе решать что делать всвязи с этим,и тебе решать что делать в связи с этим,"['и', 'тебе', 'решать', 'что', 'делать', 'всвязи', 'с', 'этим']","['и', 'тебе', 'решать', 'что', 'делать', 'в', 'связи', 'с', 'этим']",-116.23513166872179,-97.36544409934945
1089,полноценная конкурентная борьба между участниками высокая коррупционная нагрузка приводит к вытеснению не аффилированных с местной властью игроков,полноценная конкурентная борьба между участниками высокая коррупционная нагрузка приводит к вытеснению не аффилированных с местной властью игроков,"['полноценная', 'конкурентная', 'борьба', 'между', 'участниками', 'высокая', 'коррупционная', 'нагрузка', 'приводит', 'к', 'вытеснению', 'не', 'аффилированных', 'с', 'местной', 'властью', 'игроков']","['полноценная', 'конкурентная', 'борьба', 'между', 'участниками', 'высокая', 'коррупционная', 'нагрузка', 'приводит', 'к', 'вытеснению', 'не', 'аффилированных', 'с', 'местной', 'властью', 'игроков']",-224.63634283260532,-224.63634474468728
1090,про то чтобы пропустить в очереди женщину с двумя маленькими детьми это вообще даже и говорить-то как-то смешно,про то чтобы пропустить в очереди женщину с двумя маленькими детьми это вообще даже и говорить-то как-то смешно,"['про', 'то', 'чтобы', 'пропустить', 'в', 'очереди', 'женщину', 'с', 'двумя', 'маленькими', 'детьми', 'это', 'вообще', 'даже', 'и', 'говорить-то', 'как-то', 'смешно']","['про', 'то', 'чтобы', 'пропустить', 'в', 'очереди', 'женщину', 'с', 'двумя', 'маленькими', 'детьми', 'это', 'вообще', 'даже', 'и', 'говорить-то', 'как-то', 'смешно']",-230.58827181730607,-230.58827902346684
1091,и вот после этого некторые сетуют на мой русский язык,и вот после этого некоторые сетуют на мой русский язык,"['и', 'вот', 'после', 'этого', 'некторые', 'сетуют', 'на', 'мой', 'русский', 'язык']","['и', 'вот', 'после', 'этого', 'некоторые', 'сетуют', 'на', 'мой', 'русский', 'язык']",-113.71089682363164,-115.47726796557559
1092,я ващета сама толком не знаю откуда я,я вообще-то сама толком не знаю откуда я,"['я', 'ващета', 'сама', 'толком', 'не', 'знаю', 'откуда', 'я']","['я', 'вообще-то', 'сама', 'толком', 'не', 'знаю', 'откуда', 'я']",-110.91125817266906,-101.59044828389594
1093,ну и собсна вспоминаю бесконечно ролло мея который говорил о том что боги приходят к нам в наших болезнях,ну и собственно вспоминаю бесконечно ролло мея который говорил о том что боги приходят к нам в наших болезнях,"['ну', 'и', 'собсна', 'вспоминаю', 'бесконечно', 'ролло', 'мея', 'который', 'говорил', 'о', 'том', 'что', 'боги', 'приходят', 'к', 'нам', 'в', 'наших', 'болезнях']","['ну', 'и', 'собственно', 'вспоминаю', 'бесконечно', 'ролло', 'мея', 'который', 'говорил', 'о', 'том', 'что', 'боги', 'приходят', 'к', 'нам', 'в', 'наших', 'болезнях']",-252.3567861576455,-254.20926422389405
1094,прохожу летнюю практику в отделении реанимации,прохожу летнюю практику в отделении реанимации,"['прохожу', 'летнюю', 'практику', 'в', 'отделении', 'реанимации']","['прохожу', 'летнюю', 'практику', 'в', 'отделении', 'реанимации']",-101.54604901570139,-101.54605105255459
1095,так нужно ли знать устроение художественного произведения чтобы получить удовольствие,так нужно ли знать устроение художественного произведения чтобы получить удовольствие,"['так', 'нужно', 'ли', 'знать', 'устроение', 'художественного', 'произведения', 'чтобы', 'получить', 'удовольствие']","['так', 'нужно', 'ли', 'знать', 'устроение', 'художественного', 'произведения', 'чтобы', 'получить', 'удовольствие']",-148.44307786576923,-148.44307425038545
1096,теперь он пленник не только своих мыслей и чувстсв но и физически его прекрасные крылья переломаны и стали похожи на золотой ковер небрежно брошеный на камни,теперь он пленник не только своих мыслей и чувств но и физически его прекрасные крылья переломаны и стали похожи на золотой ковер небрежно брошенный на камни,"['теперь', 'он', 'пленник', 'не', 'только', 'своих', 'мыслей', 'и', 'чувстсв', 'но', 'и', 'физически', 'его', 'прекрасные', 'крылья', 'переломаны', 'и', 'стали', 'похожи', 'на', 'золотой', 'ковер', 'небрежно', 'брошеный', 'на', 'камни']","['теперь', 'он', 'пленник', 'не', 'только', 'своих', 'мыслей', 'и', 'чувств', 'но', 'и', 'физически', 'его', 'прекрасные', 'крылья', 'переломаны', 'и', 'стали', 'похожи', 'на', 'золотой', 'ковер', 'небрежно', 'брошенный', 'на', 'камни']",-345.58120334916777,-338.0822340685058
1097,в своем молескине я храню фотографию маре и кокто дабы напоминать себе что любовь все же существует,в своем молескине я храню фотографию маре и кокто дабы напоминать себе что любовь все же существует,"['в', 'своем', 'молескине', 'я', 'храню', 'фотографию', 'маре', 'и', 'кокто', 'дабы', 'напоминать', 'себе', 'что', 'любовь', 'все', 'же', 'существует']","['в', 'своем', 'молескине', 'я', 'храню', 'фотографию', 'маре', 'и', 'кокто', 'дабы', 'напоминать', 'себе', 'что', 'любовь', 'все', 'же', 'существует']",-236.97094006852092,-236.97207876049413
1098,я обажаю танцевать по ночам на своей кухне,я обожаю танцевать по ночам на своей кухне,"['я', 'обажаю', 'танцевать', 'по', 'ночам', 'на', 'своей', 'кухне']","['я', 'обожаю', 'танцевать', 'по', 'ночам', 'на', 'своей', 'кухне']",-95.61867495132668,-87.39835049173472
1099,главное чтобы лето не прищлось перезимовывать,главное чтобы лето не пришлось перезимовывать,"['главное', 'чтобы', 'лето', 'не', 'прищлось', 'перезимовывать']","['главное', 'чтобы', 'лето', 'не', 'пришлось', 'перезимовывать']",-98.40560075284667,-99.72576050185273
1100,а то не выражение своей воли приведет к тому что мою волю кто-то выразит за меня и врядли так как хотел я,а то не выражение своей воли приведет к тому что мою волю кто-то выразит за меня и вряд ли так как хотел я,"['а', 'то', 'не', 'выражение', 'своей', 'воли', 'приведет', 'к', 'тому', 'что', 'мою', 'волю', 'кто-то', 'выразит', 'за', 'меня', 'и', 'врядли', 'так', 'как', 'хотел', 'я']","['а', 'то', 'не', 'выражение', 'своей', 'воли', 'приведет', 'к', 'тому', 'что', 'мою', 'волю', 'кто-то', 'выразит', 'за', 'меня', 'и', 'вряд', 'ли', 'так', 'как', 'хотел', 'я']",-277.3707813271829,-273.36030552650766
1101,делая недюженные усилия над собой я таки выкарабкиваюсь из машины через заднюю дверь отползаю на обочину и видя как в сторону машины бегут какието люди отрубаюсь,делая недюжинные усилия над собой я таки выкарабкиваюсь из машины через заднюю дверь отползаю на обочину и видя как в сторону машины бегут какие-то люди отрубаюсь,"['делая', 'недюженные', 'усилия', 'над', 'собой', 'я', 'таки', 'выкарабкиваюсь', 'из', 'машины', 'через', 'заднюю', 'дверь', 'отползаю', 'на', 'обочину', 'и', 'видя', 'как', 'в', 'сторону', 'машины', 'бегут', 'какието', 'люди', 'отрубаюсь']","['делая', 'недюжинные', 'усилия', 'над', 'собой', 'я', 'таки', 'выкарабкиваюсь', 'из', 'машины', 'через', 'заднюю', 'дверь', 'отползаю', 'на', 'обочину', 'и', 'видя', 'как', 'в', 'сторону', 'машины', 'бегут', 'какие-то', 'люди', 'отрубаюсь']",-325.0290599664978,-307.27616164801407
1102,пока как обычно несколько телефонофоток а все самое красивое позже,пока как обычно несколько телефонофоток а все самое красивое позже,"['пока', 'как', 'обычно', 'несколько', 'телефонофоток', 'а', 'все', 'самое', 'красивое', 'позже']","['пока', 'как', 'обычно', 'несколько', 'телефонофоток', 'а', 'все', 'самое', 'красивое', 'позже']",-177.72877419839585,-177.7287086396835
1103,после абсента канечно зеленых человечков не было но мы с элькой отмочили,после абсента конечно зеленых человечков не было но мы с элькой отмочили,"['после', 'абсента', 'канечно', 'зеленых', 'человечков', 'не', 'было', 'но', 'мы', 'с', 'элькой', 'отмочили']","['после', 'абсента', 'конечно', 'зеленых', 'человечков', 'не', 'было', 'но', 'мы', 'с', 'элькой', 'отмочили']",-195.506621394539,-203.77164666010611
1104,придя к ним такой все-таки немалой толпой нам как ни странно не открыли,придя к ним такой все-таки немалой толпой нам как ни странно не открыли,"['придя', 'к', 'ним', 'такой', 'все-таки', 'немалой', 'толпой', 'нам', 'как', 'ни', 'странно', 'не', 'открыли']","['придя', 'к', 'ним', 'такой', 'все-таки', 'немалой', 'толпой', 'нам', 'как', 'ни', 'странно', 'не', 'открыли']",-229.97970869498937,-229.97971756625316
1105,конкретно сейчас мне оочень круто доставляет ибо на термометре температура я сделала за 2 прошедших дня весеннюю уборку разобрала в доме хлам выбросила все ненужное и часть нужного но моральноустаревшегооо иии нашла на кухне плиту,конкретно сейчас мне очень круто доставляет ибо на термометре температура я сделала за 2 прошедших дня весеннюю уборку разобрала в доме хлам выбросила все ненужное и часть нужного но морально устаревшего и нашла на кухне плиту,"['конкретно', 'сейчас', 'мне', 'оочень', 'круто', 'доставляет', 'ибо', 'на', 'термометре', 'температура', 'я', 'сделала', 'за', '2', 'прошедших', 'дня', 'весеннюю', 'уборку', 'разобрала', 'в', 'доме', 'хлам', 'выбросила', 'все', 'ненужное', 'и', 'часть', 'нужного', 'но', 'моральноустаревшегооо', 'иии', 'нашла', 'на', 'кухне', 'плиту']","['конкретно', 'сейчас', 'мне', 'очень', 'круто', 'доставляет', 'ибо', 'на', 'термометре', 'температура', 'я', 'сделала', 'за', '2', 'прошедших', 'дня', 'весеннюю', 'уборку', 'разобрала', 'в', 'доме', 'хлам', 'выбросила', 'все', 'ненужное', 'и', 'часть', 'нужного', 'но', 'морально', 'устаревшего', 'и', 'нашла', 'на', 'кухне', 'плиту']",-557.1798333346235,-558.0459725460909
1106,после мероприятия тысячи граждан страны собрались на площади свободы в триполи чтобы отметить успешное проведение первого за последние 40 лет народного волеизъявления,после мероприятия тысячи граждан страны собрались на площади свободы в триполи чтобы отметить успешное проведение первого за последние 40 лет народного волеизъявления,"['после', 'мероприятия', 'тысячи', 'граждан', 'страны', 'собрались', 'на', 'площади', 'свободы', 'в', 'триполи', 'чтобы', 'отметить', 'успешное', 'проведение', 'первого', 'за', 'последние', '40', 'лет', 'народного', 'волеизъявления']","['после', 'мероприятия', 'тысячи', 'граждан', 'страны', 'собрались', 'на', 'площади', 'свободы', 'в', 'триполи', 'чтобы', 'отметить', 'успешное', 'проведение', 'первого', 'за', 'последние', '40', 'лет', 'народного', 'волеизъявления']",-217.47459419127284,-217.4745864352427
1107,в таких случаях идут к директору и просят повысить мативацию зарплатой или золотом брильянтами,в таких случаях идут к директору и просят повысить мотивацию зарплатой или золотом брильянтами,"['в', 'таких', 'случаях', 'идут', 'к', 'директору', 'и', 'просят', 'повысить', 'мативацию', 'зарплатой', 'или', 'золотом', 'брильянтами']","['в', 'таких', 'случаях', 'идут', 'к', 'директору', 'и', 'просят', 'повысить', 'мотивацию', 'зарплатой', 'или', 'золотом', 'брильянтами']",-182.23815117092937,-196.57234370659495
1108,l всегда старайтесь чтобы никто не знал кому он кроме вас подчиняется,l всегда старайтесь чтобы никто не знал кому он кроме вас подчиняется,"['l', 'всегда', 'старайтесь', 'чтобы', 'никто', 'не', 'знал', 'кому', 'он', 'кроме', 'вас', 'подчиняется']","['l', 'всегда', 'старайтесь', 'чтобы', 'никто', 'не', 'знал', 'кому', 'он', 'кроме', 'вас', 'подчиняется']",-176.4548176015334,-176.45481504812383
1109,черный песок правда не способствует хорошей видимости и если идти без фонарика можо запросто с кем-нибудь столкнуться,черный песок правда не способствует хорошей видимости и если идти без фонарика можно запросто с кем-нибудь столкнуться,"['черный', 'песок', 'правда', 'не', 'способствует', 'хорошей', 'видимости', 'и', 'если', 'идти', 'без', 'фонарика', 'можо', 'запросто', 'с', 'кем-нибудь', 'столкнуться']","['черный', 'песок', 'правда', 'не', 'способствует', 'хорошей', 'видимости', 'и', 'если', 'идти', 'без', 'фонарика', 'можно', 'запросто', 'с', 'кем-нибудь', 'столкнуться']",-259.03731255215985,-240.32782404805835
1110,ведь люди абсолютно не ожидают звонка по телефону или письма в социальной сети о том что человек который был им дорог разбился,ведь люди абсолютно не ожидают звонка по телефону или письма в социальной сети о том что человек который был им дорог разбился,"['ведь', 'люди', 'абсолютно', 'не', 'ожидают', 'звонка', 'по', 'телефону', 'или', 'письма', 'в', 'социальной', 'сети', 'о', 'том', 'что', 'человек', 'который', 'был', 'им', 'дорог', 'разбился']","['ведь', 'люди', 'абсолютно', 'не', 'ожидают', 'звонка', 'по', 'телефону', 'или', 'письма', 'в', 'социальной', 'сети', 'о', 'том', 'что', 'человек', 'который', 'был', 'им', 'дорог', 'разбился']",-274.7035746867152,-274.70371539835355
1111,так что сли кто-то из вас увидит меня в публичном месте не дай бог с бутылкой пива а еще хуже с сигаретой в руке то знайте можете на полном основании жидкость вылить на меня а бычок притущить рядом,так что если кто-то из вас увидит меня в публичном месте не дай бог с бутылкой пива а еще хуже с сигаретой в руке то знайте можете на полном основании жидкость вылить на меня а бычок притушить рядом,"['так', 'что', 'сли', 'кто-то', 'из', 'вас', 'увидит', 'меня', 'в', 'публичном', 'месте', 'не', 'дай', 'бог', 'с', 'бутылкой', 'пива', 'а', 'еще', 'хуже', 'с', 'сигаретой', 'в', 'руке', 'то', 'знайте', 'можете', 'на', 'полном', 'основании', 'жидкость', 'вылить', 'на', 'меня', 'а', 'бычок', 'притущить', 'рядом']","['так', 'что', 'если', 'кто-то', 'из', 'вас', 'увидит', 'меня', 'в', 'публичном', 'месте', 'не', 'дай', 'бог', 'с', 'бутылкой', 'пива', 'а', 'еще', 'хуже', 'с', 'сигаретой', 'в', 'руке', 'то', 'знайте', 'можете', 'на', 'полном', 'основании', 'жидкость', 'вылить', 'на', 'меня', 'а', 'бычок', 'притушить', 'рядом']",-461.8410779858035,-421.9569476896014
1112,устройства c поддержкой n делают уже пару лет но сейчас станут активней,устройства c поддержкой n делают уже пару лет но сейчас станут активней,"['устройства', 'c', 'поддержкой', 'n', 'делают', 'уже', 'пару', 'лет', 'но', 'сейчас', 'станут', 'активней']","['устройства', 'c', 'поддержкой', 'n', 'делают', 'уже', 'пару', 'лет', 'но', 'сейчас', 'станут', 'активней']",-208.59686029106516,-208.596804695555
1113,главным среди всего етого остаеца мое ухо,главным среди всего этого остается мое ухо,"['главным', 'среди', 'всего', 'етого', 'остаеца', 'мое', 'ухо']","['главным', 'среди', 'всего', 'этого', 'остается', 'мое', 'ухо']",-132.52321526236364,-113.96962322700197
1114,иначе зачем мы вообше живем,иначе зачем мы вообще живем,"['иначе', 'зачем', 'мы', 'вообше', 'живем']","['иначе', 'зачем', 'мы', 'вообще', 'живем']",-73.25839659175608,-71.62215975717622
1115,а хорошие сны обезательно сбудутся,а хорошие сны обязательно сбудутся,"['а', 'хорошие', 'сны', 'обезательно', 'сбудутся']","['а', 'хорошие', 'сны', 'обязательно', 'сбудутся']",-90.26384548485554,-90.78989744836572
1116,или мне кажеться или богатые люди по нормальному не могут,или мне кажется или богатые люди по-нормальному не могут,"['или', 'мне', 'кажеться', 'или', 'богатые', 'люди', 'по', 'нормальному', 'не', 'могут']","['или', 'мне', 'кажется', 'или', 'богатые', 'люди', 'по-нормальному', 'не', 'могут']",-151.96150741519406,-136.18056885558295
1117,вконтакте вошла в десятку самых популярных социальных сетей в мире,вконтакте вошла в десятку самых популярных социальных сетей в мире,"['вконтакте', 'вошла', 'в', 'десятку', 'самых', 'популярных', 'социальных', 'сетей', 'в', 'мире']","['вконтакте', 'вошла', 'в', 'десятку', 'самых', 'популярных', 'социальных', 'сетей', 'в', 'мире']",-69.07058909300406,-69.07091138107864
1118,кстати недели через две-три после того сна был еще случай,кстати недели через две-три после того сна был еще случай,"['кстати', 'недели', 'через', 'две-три', 'после', 'того', 'сна', 'был', 'еще', 'случай']","['кстати', 'недели', 'через', 'две-три', 'после', 'того', 'сна', 'был', 'еще', 'случай']",-129.89127692500358,-129.8920507751558
1119,а скоко такие тебе обошлись,а сколько такие тебе обошлись,"['а', 'скоко', 'такие', 'тебе', 'обошлись']","['а', 'сколько', 'такие', 'тебе', 'обошлись']",-99.68458997760503,-89.41276737834859
1120,пусть слепнут в своей темноте пусть задыхаются от серого опиума пусть довят блох пусть сами становятся в героические позы непризнанных гениев,пусть слепнут в своей темноте пусть задыхаются от серого опиума пусть давят блох пусть сами становятся в героические позы непризнанных гениев,"['пусть', 'слепнут', 'в', 'своей', 'темноте', 'пусть', 'задыхаются', 'от', 'серого', 'опиума', 'пусть', 'довят', 'блох', 'пусть', 'сами', 'становятся', 'в', 'героические', 'позы', 'непризнанных', 'гениев']","['пусть', 'слепнут', 'в', 'своей', 'темноте', 'пусть', 'задыхаются', 'от', 'серого', 'опиума', 'пусть', 'давят', 'блох', 'пусть', 'сами', 'становятся', 'в', 'героические', 'позы', 'непризнанных', 'гениев']",-337.671803599913,-350.0843337680236
1121,больше для удержания человека изза какогото внутреннего спокойствия,больше для удержания человека из-за какого-то внутреннего спокойствия,"['больше', 'для', 'удержания', 'человека', 'изза', 'какогото', 'внутреннего', 'спокойствия']","['больше', 'для', 'удержания', 'человека', 'из-за', 'какого-то', 'внутреннего', 'спокойствия']",-139.86339381280416,-131.7949623867599
1122,брат сечет тему будующий солисьт раста-группы,брат сечет тему будущий солист раста-группы,"['брат', 'сечет', 'тему', 'будующий', 'солисьт', 'раста-группы']","['брат', 'сечет', 'тему', 'будущий', 'солист', 'раста-группы']",-132.75048907998809,-145.14013355930283
1123,артем празднует гол забитый олегом гусевым,артем празднует гол забитый олегом гусевым,"['артем', 'празднует', 'гол', 'забитый', 'олегом', 'гусевым']","['артем', 'празднует', 'гол', 'забитый', 'олегом', 'гусевым']",-112.7163475108796,-112.71634029056307
1124,но вчера из почтового ящика извлек письмо в большом конверте,но вчера из почтового ящика извлек письмо в большом конверте,"['но', 'вчера', 'из', 'почтового', 'ящика', 'извлек', 'письмо', 'в', 'большом', 'конверте']","['но', 'вчера', 'из', 'почтового', 'ящика', 'извлек', 'письмо', 'в', 'большом', 'конверте']",-122.74319929932217,-122.74296845459203
1125,в связи с этим мне хотелось бы не теряя времени спуститься к тренажеру на флагманской палубе и проиграть несколько ситуаций с учетом новой информации,в связи с этим мне хотелось бы не теряя времени спуститься к тренажеру на флагманской палубе и проиграть несколько ситуаций с учетом новой информации,"['в', 'связи', 'с', 'этим', 'мне', 'хотелось', 'бы', 'не', 'теряя', 'времени', 'спуститься', 'к', 'тренажеру', 'на', 'флагманской', 'палубе', 'и', 'проиграть', 'несколько', 'ситуаций', 'с', 'учетом', 'новой', 'информации']","['в', 'связи', 'с', 'этим', 'мне', 'хотелось', 'бы', 'не', 'теряя', 'времени', 'спуститься', 'к', 'тренажеру', 'на', 'флагманской', 'палубе', 'и', 'проиграть', 'несколько', 'ситуаций', 'с', 'учетом', 'новой', 'информации']",-213.7599986636856,-213.7600296109292
1126,это время когда люди определенного круга перестают вставлять вызывая раздражение и призрение,это время когда люди определенного круга перестают вставлять вызывая раздражение и презрение,"['это', 'время', 'когда', 'люди', 'определенного', 'круга', 'перестают', 'вставлять', 'вызывая', 'раздражение', 'и', 'призрение']","['это', 'время', 'когда', 'люди', 'определенного', 'круга', 'перестают', 'вставлять', 'вызывая', 'раздражение', 'и', 'презрение']",-183.6175729799257,-185.57219909470254
1127,следующие книги относятся к the sails literacy series разработанной в новой зеландии и изданной в канаде на двух языках английском и французском,следующие книги относятся к the sails literacy series разработанной в новой зеландии и изданной в канаде на двух языках английском и французском,"['следующие', 'книги', 'относятся', 'к', 'the', 'sails', 'literacy', 'series', 'разработанной', 'в', 'новой', 'зеландии', 'и', 'изданной', 'в', 'канаде', 'на', 'двух', 'языках', 'английском', 'и', 'французском']","['следующие', 'книги', 'относятся', 'к', 'the', 'sails', 'literacy', 'series', 'разработанной', 'в', 'новой', 'зеландии', 'и', 'изданной', 'в', 'канаде', 'на', 'двух', 'языках', 'английском', 'и', 'французском']",-250.4533595929193,-250.4533612610096
1128,даже если бы стоила на порядок больше купил бы не задумываясь ни на миг уж очень сильно резонировала с моей душой,даже если бы стоила на порядок больше купил бы не задумываясь ни на миг уж очень сильно резонировала с моей душой,"['даже', 'если', 'бы', 'стоила', 'на', 'порядок', 'больше', 'купил', 'бы', 'не', 'задумываясь', 'ни', 'на', 'миг', 'уж', 'очень', 'сильно', 'резонировала', 'с', 'моей', 'душой']","['даже', 'если', 'бы', 'стоила', 'на', 'порядок', 'больше', 'купил', 'бы', 'не', 'задумываясь', 'ни', 'на', 'миг', 'уж', 'очень', 'сильно', 'резонировала', 'с', 'моей', 'душой']",-254.16737798053427,-254.16753817179395
1129,оглядываясь назад и вспоминая все то что было становится немного грусно,оглядываясь назад и вспоминая все то что было становится немного грустно,"['оглядываясь', 'назад', 'и', 'вспоминая', 'все', 'то', 'что', 'было', 'становится', 'немного', 'грусно']","['оглядываясь', 'назад', 'и', 'вспоминая', 'все', 'то', 'что', 'было', 'становится', 'немного', 'грустно']",-161.09834498996787,-163.0472636752225
1130,наше голосование проходит уже в четвертый раз и в нем участвуют самые разные люди дети и взрослые москвичи и жители других городов и даже стран читатели нашей библиотеки и те кто никогда у нас не был,наше голосование проходит уже в четвертый раз и в нем участвуют самые разные люди дети и взрослые москвичи и жители других городов и даже стран читатели нашей библиотеки и те кто никогда у нас не был,"['наше', 'голосование', 'проходит', 'уже', 'в', 'четвертый', 'раз', 'и', 'в', 'нем', 'участвуют', 'самые', 'разные', 'люди', 'дети', 'и', 'взрослые', 'москвичи', 'и', 'жители', 'других', 'городов', 'и', 'даже', 'стран', 'читатели', 'нашей', 'библиотеки', 'и', 'те', 'кто', 'никогда', 'у', 'нас', 'не', 'был']","['наше', 'голосование', 'проходит', 'уже', 'в', 'четвертый', 'раз', 'и', 'в', 'нем', 'участвуют', 'самые', 'разные', 'люди', 'дети', 'и', 'взрослые', 'москвичи', 'и', 'жители', 'других', 'городов', 'и', 'даже', 'стран', 'читатели', 'нашей', 'библиотеки', 'и', 'те', 'кто', 'никогда', 'у', 'нас', 'не', 'был']",-321.5278266940708,-321.5278259740169
1131,если есть на ночь молоко с огурцами то ваша финская сантехника быстрее окупится,если есть на ночь молоко с огурцами то ваша финская сантехника быстрее окупится,"['если', 'есть', 'на', 'ночь', 'молоко', 'с', 'огурцами', 'то', 'ваша', 'финская', 'сантехника', 'быстрее', 'окупится']","['если', 'есть', 'на', 'ночь', 'молоко', 'с', 'огурцами', 'то', 'ваша', 'финская', 'сантехника', 'быстрее', 'окупится']",-208.32201531334115,-208.32193911487536
1132,с помощью специальной выдувной установки эковата распыляется и подается по шлангу на расстояние до 30 метров в высоту и 150 в длину,с помощью специальной выдувной установки эковата распыляется и подается по шлангу на расстояние до 30 метров в высоту и 150 в длину,"['с', 'помощью', 'специальной', 'выдувной', 'установки', 'эковата', 'распыляется', 'и', 'подается', 'по', 'шлангу', 'на', 'расстояние', 'до', '30', 'метров', 'в', 'высоту', 'и', '150', 'в', 'длину']","['с', 'помощью', 'специальной', 'выдувной', 'установки', 'эковата', 'распыляется', 'и', 'подается', 'по', 'шлангу', 'на', 'расстояние', 'до', '30', 'метров', 'в', 'высоту', 'и', '150', 'в', 'длину']",-185.53332262572258,-185.53547897559346
1133,все время собирался принести с собой уши но естессно забывал,все время собирался принести с собой уши но естественно забывал,"['все', 'время', 'собирался', 'принести', 'с', 'собой', 'уши', 'но', 'естессно', 'забывал']","['все', 'время', 'собирался', 'принести', 'с', 'собой', 'уши', 'но', 'естественно', 'забывал']",-163.68211903713893,-171.95276915667367
1134,вообщем или среди дизайнеров стало модно быть гопникам или среди гопников модно быть дизайнерами,в общем или среди дизайнеров стало модно быть гопниками или среди гопников модно быть дизайнерами,"['вообщем', 'или', 'среди', 'дизайнеров', 'стало', 'модно', 'быть', 'гопникам', 'или', 'среди', 'гопников', 'модно', 'быть', 'дизайнерами']","['в', 'общем', 'или', 'среди', 'дизайнеров', 'стало', 'модно', 'быть', 'гопниками', 'или', 'среди', 'гопников', 'модно', 'быть', 'дизайнерами']",-209.649895435507,-216.61922069533065
1135,я стала вести свой артбук пока в нем неочень много чего нарисовано но главное начать это большой шаг,я стала вести свой артбук пока в нем не очень много чего нарисовано но главное начать это большой шаг,"['я', 'стала', 'вести', 'свой', 'артбук', 'пока', 'в', 'нем', 'неочень', 'много', 'чего', 'нарисовано', 'но', 'главное', 'начать', 'это', 'большой', 'шаг']","['я', 'стала', 'вести', 'свой', 'артбук', 'пока', 'в', 'нем', 'не', 'очень', 'много', 'чего', 'нарисовано', 'но', 'главное', 'начать', 'это', 'большой', 'шаг']",-273.2952469922219,-268.89639124103735
1136,дочке пол года еслиб не дочка смысла бы не было,дочке полгода если б не дочка смысла бы не было,"['дочке', 'пол', 'года', 'еслиб', 'не', 'дочка', 'смысла', 'бы', 'не', 'было']","['дочке', 'полгода', 'если', 'б', 'не', 'дочка', 'смысла', 'бы', 'не', 'было']",-181.72017511283764,-161.83120987950088
1137,все суки потому что молчат и вонючки,все суки потому что молчат и вонючки,"['все', 'суки', 'потому', 'что', 'молчат', 'и', 'вонючки']","['все', 'суки', 'потому', 'что', 'молчат', 'и', 'вонючки']",-126.70859441269985,-126.71383763375438
1138,так что девчонки может еще есть шанс главное их не избаловать чтобы не испортились,так что девчонки может еще есть шанс главное их не избаловать чтобы не испортились,"['так', 'что', 'девчонки', 'может', 'еще', 'есть', 'шанс', 'главное', 'их', 'не', 'избаловать', 'чтобы', 'не', 'испортились']","['так', 'что', 'девчонки', 'может', 'еще', 'есть', 'шанс', 'главное', 'их', 'не', 'избаловать', 'чтобы', 'не', 'испортились']",-215.91807459993646,-215.91806850589774
